S.No.,"Local Body Code","Local Body Version",Local Body Name,"Local Body Name (In Local)","Localbody Type Code",Census 2011 Code,State Code,State Name
3446,252588,1,Rudravathi,ருத்ராவதி,7,804014,33,TAMIL NADU
3447,252540,1,Salangapalayam,சலங்கபாளையம்,7,803518,33,TAMIL NADU
3448,252474,1,Salem,,4,803463,33,TAMIL NADU
3449,252630,1,Samalapuram,சாமளாபுரம்,7,804027,33,TAMIL NADU
3450,252677,1,Samathur,சமத்தூர்,7,804005,33,TAMIL NADU
3451,252995,2,Sambavar Vadagarai,சாம்பவார்வடகரை,7,803844,33,TAMIL NADU
3452,252686,1,Sankaramanallur,சங்கராமநல்லூர்,7,804034,33,TAMIL NADU
3453,252992,2,Sankarankoil,,5,803841,33,TAMIL NADU
3454,252448,2,Sankarapuram,சங்கராபுரம்,7,803437,33,TAMIL NADU
3455,252473,1,Sankari,சங்ககிரி,7,803461,33,TAMIL NADU
3456,253009,1,Sankarnagar,சங்கர்நகர்,7,803858,33,TAMIL NADU
3457,252642,1,Sarcarsamakulam,சர்க்கார்சாமகுளம்,7,803974,33,TAMIL NADU
3458,252986,1,Sathankulam,சாத்தான்குளம்,7,803835,33,TAMIL NADU
3459,252528,1,Sathyamangalam,,5,803505,33,TAMIL NADU
3460,252948,1,Sattur,,5,803802,33,TAMIL NADU
3461,252956,1,Sayalgudi,சாயல்குடி,7,803809,33,TAMIL NADU
3462,252973,1,Sayapuram,சாயர்புரம்,7,803822,33,TAMIL NADU
3463,252513,1,Seerapalli,சீராப்பள்ளி,7,803491,33,TAMIL NADU
3464,252924,1,Seithur,சேத்தூர்,7,803788,33,TAMIL NADU
3465,252517,1,Senthamangalam,சேந்தமங்கலம்,7,803496,33,TAMIL NADU
3466,252498,1,Sentharapatti,செந்தாரப்பட்டி,7,803480,33,TAMIL NADU
3467,252778,1,Sethiathoppu,சேத்தியாதோப்பு,7,803654,33,TAMIL NADU
3468,252716,1,Sevugampatti,சேவுகம்பட்டி,7,803596,33,TAMIL NADU
3469,253006,2,Shenkottai,,5,803855,33,TAMIL NADU
3470,252882,1,Sholavandan,சோழவந்தான்,7,803747,33,TAMIL NADU
3471,252360,2,Sholingur,சோளிங்கர்,7,803382,33,TAMIL NADU
3472,252598,1,Sholur,சோலூர்,7,803562,33,TAMIL NADU
3473,252856,2,Singampuneri,சிங்கம்புனரி,7,803726,33,TAMIL NADU
3474,252791,2,Sirkazhi,சீர்காழி,5,803667,33,TAMIL NADU
3475,252748,1,Sirugamani,சிறுகமணி,7,803630,33,TAMIL NADU
3476,252611,1,Sirumugai,சிறுமுகை,7,803960,33,TAMIL NADU
3477,252710,3,Sithayankottai,சித்தையன்கோட்டை,7,803591,33,TAMIL NADU
3478,252866,2,Sivagangai,,5,803736,33,TAMIL NADU
3479,252579,1,Sivagiri,சிவகிரி,7,803552,33,TAMIL NADU
3480,252987,2,Sivagiri,சிவகிரி,7,803836,33,TAMIL NADU
3481,252938,3,Sivakasi,,4,803797,33,TAMIL NADU
3482,252742,1,S. Kannanur,எஸ். கண்ணணூர்,7,803624,33,TAMIL NADU
3483,252928,1,S.Kodikulam,எஸ் கொடிக்குளம்,7,803790,33,TAMIL NADU
3484,252783,1,Srimushnam,ஸ்ரீமுஷ்ணம்,7,803659,33,TAMIL NADU
3485,252299,1,Sriperumbudur,திருப்பெரும்புதூர்,7,803342,33,TAMIL NADU
3486,252704,1,Sriramapuram,ஸ்ரீராமபுரம்,7,803586,33,TAMIL NADU
3487,252976,1,Srivaikuntam,ஸ்ரீவைகுண்டம்,7,803824,33,TAMIL NADU
3488,252932,1,Srivilliputhur,,5,803794,33,TAMIL NADU
3489,277301,1,St Thomas Mount,,8,803350,33,TAMIL NADU
3490,253082,2,Suchindrum,சுசீந்திரம்,7,803929,33,TAMIL NADU
3491,252676,1,Suleeswaranpatti,சூளேஸ்வரன்பட்டி,7,804004,33,TAMIL NADU
3492,252632,1,Sulur,சூலூர்,7,803966,33,TAMIL NADU
3493,252930,1,Sundarapandiam,சுந்தரபாண்டியம்,7,803793,33,TAMIL NADU
3494,252998,2,Sundarapandiapuram,சுந்தரபாண்டியபுரம்,7,803847,33,TAMIL NADU
3495,252993,2,Surandai,சுரண்டை,7,803842,33,TAMIL NADU
3496,252822,1,Swamimalai,சுவாமிமலை,7,803698,33,TAMIL NADU
3497,252319,7,Tambaram,,4,803345,33,TAMIL NADU
3498,252997,2,Tenkasi,,5,803846,33,TAMIL NADU
3499,252703,2,Thadikombu,தாடிக்கொம்பு,7,803588,33,TAMIL NADU
3500,252370,2,Thakkolam,தக்கோலம்,7,803388,33,TAMIL NADU
3501,252801,1,Thalainayar,தலைஞாயிறு,7,803677,33,TAMIL NADU
3502,252901,1,Thamaraikulam,தாமரைக்குளம்,7,803766,33,TAMIL NADU
3503,252497,1,Thammampatti,தம்மம்பட்டி,7,803479,33,TAMIL NADU
3504,252833,3,Thanjavur,,4,803707,33,TAMIL NADU
3505,252466,1,Tharamangalam,தாரமங்கலம்,7,803454,33,TAMIL NADU
3506,252796,1,Tharangambadi,தரங்கம்பாடி,7,803672,33,TAMIL NADU
3507,252737,1,Thathaiyangarpet,தாத்தையங்கார்பேட்டை,7,803619,33,TAMIL NADU
3508,253075,2,Thazhakudy,தாழக்குடி,7,803924,33,TAMIL NADU
3509,252495,1,Thedavur,தெடாவூர்,7,803477,33,TAMIL NADU
3510,253086,1,Thengampudur,தெங்கம்புதூர்,7,803935,33,TAMIL NADU
3511,252905,2,Theni,,5,803769,33,TAMIL NADU
3512,252660,3,Thenkarai,தென்கரை,7,803992,33,TAMIL NADU
3513,252903,1,Thenkarai,தென்கரை,7,803768,33,TAMIL NADU
3514,253087,1,Thenthamaraikulam,தென்தாமரைக்குளம்,7,803938,33,TAMIL NADU
3515,252978,3,Thenthiruperai,தென்திருப்பேரை,7,803828,33,TAMIL NADU
3516,253077,2,Therur,தேரூர்,7,803926,33,TAMIL NADU
3517,252908,1,Thevaram,தேவாரம்,7,803772,33,TAMIL NADU
3518,252472,1,Thevur,தேவூர்,7,803460,33,TAMIL NADU
3519,252450,2,Thiagadurgam,தியாகதுருகம்,7,803439,33,TAMIL NADU
3520,253071,1,Thingalnagar,திங்கள்நகர்,7,803915,33,TAMIL NADU
3521,253048,2,Thirparappu,திற்பரப்பு,7,803896,33,TAMIL NADU
3522,253027,1,Thirukarungudi,திருக்கரன்குடி,7,803876,33,TAMIL NADU
3523,252831,1,Thirukkattupalli,திருக்காட்டுப்பள்ளி,7,803706,33,TAMIL NADU
3524,252667,1,Thirumalayampalayam,திருமலையாம்பாளையம்,7,803999,33,TAMIL NADU
3525,252888,1,Thirumangalam,,5,803753,33,TAMIL NADU
3526,252279,1,Thirumazhisai,திருமழிசை,7,803326,33,TAMIL NADU
3527,252616,1,Thirumuruganpoondi,திருமுருகன்பூண்டி,7,804022,33,TAMIL NADU
3528,252824,1,Thirunageswaram,திருநாகேஸ்வரம்,7,803696,33,TAMIL NADU
3529,252318,3,Thiruneermalai,திருநீர்மலை,7,803355,33,TAMIL NADU
3530,252275,1,Thirunindravur,திருநின்றவூர்,7,803324,33,TAMIL NADU
3531,252398,2,Thirupathur,,5,803410,33,TAMIL NADU
3532,252332,2,Thiruporur,திருப்போரூர்,7,803363,33,TAMIL NADU
3533,252814,1,Thiruppanandal,திருப்பனந்தாள்,7,803690,33,TAMIL NADU
3534,252816,1,Thirupuvanam,திருபுவனம்,7,803737,33,TAMIL NADU
3535,252867,1,Thirupuvanam,திருபுவனம்,7,803693,33,TAMIL NADU
3536,252812,1,Thiruthuraipoondi,,5,803688,33,TAMIL NADU
3537,252830,1,Thiruvaiyaru,திருவையாறு,7,803704,33,TAMIL NADU
3538,252359,1,Thiruvalam,திருவலம்,7,803377,33,TAMIL NADU
3539,252434,1,Thiruvannamalai,,5,803422,33,TAMIL NADU
3540,252424,1,THIRUVATHIPURAM,,5,803413,33,TAMIL NADU
3541,253049,2,Thiruvattar,திருவட்டாறு,7,803899,33,TAMIL NADU
3542,252991,3,Thiruvenkadam,திருவேங்கடம்,7,803840,33,TAMIL NADU
3543,252447,2,Thiruvennainallur,திருவெண்ணைநல்லூர்,7,803436,33,TAMIL NADU
3544,252817,1,Thiruvidaimarudur,திருவிடைமருதூர்,7,803694,33,TAMIL NADU
3545,253059,2,Thiruvithancode,திருவிதாங்கோடு,7,803908,33,TAMIL NADU
3546,253030,1,Thisayanvilai,திசையன்விளை,7,803879,33,TAMIL NADU
3547,252797,1,Thittacheri,திட்டச்சேரி,7,803673,33,TAMIL NADU
3548,252657,1,Thondamuthur,தொண்டமுத்தூர்,7,803985,33,TAMIL NADU
3549,252950,1,Thondi,தொண்டி,7,803803,33,TAMIL NADU
3550,252970,1,Thoothukudi,,4,803821,33,TAMIL NADU
3551,252771,1,Thorapadi,தொரப்பாடி,7,803646,33,TAMIL NADU
3552,252734,1,Thottiyam,தொட்டியம்,7,803617,33,TAMIL NADU
3553,252741,1,Thuraiyur,,5,803623,33,TAMIL NADU
3554,252754,1,Thuvakudi,,5,803634,33,TAMIL NADU
3555,252375,2,Timiri,திமிரி,7,803394,33,TAMIL NADU
3556,252438,2,Tindivanam,,5,803427,33,TAMIL NADU
3557,252984,1,Tiruchendur,திருச்செந்தூர்,7,803833,33,TAMIL NADU
3558,252502,1,Tiruchengode,,5,803484,33,TAMIL NADU
3559,252749,1,Tiruchirappalli,,4,803631,33,TAMIL NADU
3560,252343,2,Tirukalukundram,திருக்கழுக்குன்றம்,7,803370,33,TAMIL NADU
3561,252446,2,Tirukkoyilur,திருக்கோயிலூர்,7,803435,33,TAMIL NADU
3562,253011,2,Tirunelveli,,4,803860,33,TAMIL NADU
3563,252857,2,Tirupathur,திருப்பத்தூர்,7,803727,33,TAMIL NADU
3564,252621,3,Tiruppur,,4,804026,33,TAMIL NADU
3565,252269,1,Tiruttani,,5,803319,33,TAMIL NADU
3566,252273,1,Tiruvallur,,5,803322,33,TAMIL NADU
3567,252808,1,Tiruvarur,,5,803684,33,TAMIL NADU
3568,252277,1,Tiruverkadu,,5,803325,33,TAMIL NADU
3569,252789,2,Tittakudi,திட்டக்குடி,7,803666,33,TAMIL NADU
3570,252887,1,T.Kallupatti,தே.கல்லுப்பட்டி,7,803751,33,TAMIL NADU
3571,252721,1,TNPL Pugalur,டி என் பி எல் புகளூர்,7,803603,33,TAMIL NADU
3572,252985,1,Udangudi,உடன்குடி,7,803834,33,TAMIL NADU
3573,252766,1,Udayarpalayam,உடையார்பாளையம்,7,803644,33,TAMIL NADU
3574,252600,1,Udhagamandalam,,5,803564,33,TAMIL NADU
3575,252683,2,UDUMALAIPET,,5,804029,33,TAMIL NADU
3576,252453,2,Ulundurpettai,உளுந்தூர்பேட்டை,7,803442,33,TAMIL NADU
3577,252581,1,Unjalur,ஊஞ்சலூர்,7,803553,33,TAMIL NADU
3578,253039,1,Unnamalaikadai,உண்ணாமலைக்கடை,7,803887,33,TAMIL NADU
3579,252727,1,Uppidamangalam,உப்பிடாமங்கலம்,7,803610,33,TAMIL NADU
3580,252739,1,Uppiliapuram,உப்பிலியாபுரம்,7,803621,33,TAMIL NADU
3581,252884,1,Usilampatti,,5,803749,33,TAMIL NADU
3582,252915,1,Uthamapalayam,உத்தமபாளையம்,7,803779,33,TAMIL NADU
3583,252411,1,Uthangarai,ஊத்தங்கரை,7,803959,33,TAMIL NADU
3584,252392,2,Uthayendram,உதயேந்திரம்,7,803407,33,TAMIL NADU
3585,252342,1,Uthiramerur,உத்திரமேரூர்,7,803368,33,TAMIL NADU
3586,252268,1,Uthukkottai,ஊத்துக்கோட்டை,7,803318,33,TAMIL NADU
3587,252560,2,Uthukuli,ஊத்துக்குளி,7,804023,33,TAMIL NADU
3588,253003,2,Vadakarai Keezhpadugai,வடகரை கீழ்பிடாகை,7,803852,33,TAMIL NADU
3589,252449,2,Vadakkanandal,வடக்கநந்தல்,7,803438,33,TAMIL NADU
3590,253029,1,Vadakkuvalliyur,வடக்குவள்ளியூர்,7,803877,33,TAMIL NADU
3591,252776,1,Vadalur,வடலூர்,7,803652,33,TAMIL NADU
3592,252700,1,Vadamadurai,வடமதுரை,7,803584,33,TAMIL NADU
3593,252881,1,Vadipatti,வாடிப்பட்டி,7,803745,33,TAMIL NADU
3594,252576,1,Vadugapatti,வடுகப்பட்டி,7,803550,33,TAMIL NADU
3595,252904,1,Vadugapatti,வடுகப்பட்டி,7,803765,33,TAMIL NADU
3596,252792,1,Vaitheeswarankoil,வைத்தீஸ்வரன்கோயில்,7,803668,33,TAMIL NADU
3597,252803,1,Valangaiman,வலங்கைமான்,7,803679,33,TAMIL NADU
3598,252443,1,Valavanur,வளவனூர்,7,803432,33,TAMIL NADU
3599,252836,1,Vallam,வல்லம்,7,803708,33,TAMIL NADU
3600,252689,1,Valparai,,5,804010,33,TAMIL NADU
3601,253056,1,Valvaithankoshtam,வாள்வச்சகோஸ்டம்,7,803904,33,TAMIL NADU
3602,252460,1,Vanavasi,வனவாசி,7,803449,33,TAMIL NADU
3603,252426,1,Vandavasi,,5,803415,33,TAMIL NADU
3604,252542,1,Vaniputhur,வாணிபுத்தூர்,7,803520,33,TAMIL NADU
3605,252394,2,Vaniyambadi,,5,803404,33,TAMIL NADU
3606,252764,1,Varadarajanpettai,வரதராஜன்பேட்டை,7,803642,33,TAMIL NADU
3607,252989,2,Vasudevanallur,வாசுதேவநல்லூர்,7,803838,33,TAMIL NADU
3608,252488,1,Vazhapadi,வாழப்பாடி,7,803469,33,TAMIL NADU
3609,252655,1,Vedapatti,வேடப்பட்டி,7,803987,33,TAMIL NADU
3610,252802,2,Vedaranyam,,5,803678,33,TAMIL NADU
3611,252697,1,Vedasandur,வேடசந்தூர்,7,803581,33,TAMIL NADU
3612,252494,1,Veeraganur,வீரகனூர்,7,803476,33,TAMIL NADU
3613,252456,1,Veerakkalpudur,வீரக்கல்புதூர்,7,803445,33,TAMIL NADU
3614,252626,2,Veerapandi,வீரபாண்டி,7,803771,33,TAMIL NADU
3615,253018,1,Veeravanallur,வீரகனூர்,7,803866,33,TAMIL NADU
3616,252800,1,Velankanni,வேளாங்கண்ணி,7,803676,33,TAMIL NADU
3617,252587,1,Vellakoil,,5,804013,33,TAMIL NADU
3618,252664,2,Vellalur,வெள்ளலூர்,7,803988,33,TAMIL NADU
3619,253072,1,Vellimalai,வெள்ளிமலை,7,803920,33,TAMIL NADU
3620,252381,5,Vellore,,4,803398,33,TAMIL NADU
3621,252578,1,Vellottamparappu,வெள்ளோட்டம்பரப்பு,7,803549,33,TAMIL NADU
3622,252523,1,Velur,வேலூர்,7,803501,33,TAMIL NADU
3623,252582,1,Vengampudur,வெங்கம்புதூர்,7,803555,33,TAMIL NADU
3624,252526,1,Venkarai,வெங்கரை,7,803503,33,TAMIL NADU
3625,252508,1,Vennanthur,வெண்ணந்தூர்,7,803487,33,TAMIL NADU
3626,252815,1,Veppathur,வேப்பத்தூர்,7,803692,33,TAMIL NADU
3627,253054,1,Verkilambi,வேர்கிளம்பி,7,803901,33,TAMIL NADU
3628,252680,1,Vettaikaranpudur,வேட்டைக்காரன்புதூர்,7,804008,33,TAMIL NADU
3629,252435,1,Vettavalam,வேட்டவலம்,7,803424,33,TAMIL NADU
3630,253015,2,Vikramasingapuram,,5,803863,33,TAMIL NADU
3631,252441,1,Vikravandi,விக்ரவாண்டி,7,803430,33,TAMIL NADU
3632,252374,2,Vilapakkam,விளாப்பாக்கம்,7,803393,33,TAMIL NADU
3633,252968,1,Vilathikulam,விளாத்திக்குளம்,7,803820,33,TAMIL NADU
3634,253060,1,Vilavur,விளாவூர்,7,803906,33,TAMIL NADU
3635,253062,1,Villukuri,வில்லுக்குரி,7,803911,33,TAMIL NADU
3636,252442,2,VILLUPURAM,,5,803431,33,TAMIL NADU
3637,252787,1,Virudhachalam,,5,803664,33,TAMIL NADU
3638,252943,1,Virudhunagar,,5,803798,33,TAMIL NADU
3639,252967,2,V. Pudur,வி. புதூர்,7,803819,33,TAMIL NADU
3640,252341,1,Walajabad,வாலாஜாபாத்,7,803367,33,TAMIL NADU
3641,252365,2,Walajapettai,,5,803384,33,TAMIL NADU
3642,260677,1,Watrap,வத்திராயிருப்பு,7,803791,33,TAMIL NADU
3643,277302,1,Wellington,,8,803567,33,TAMIL NADU
3644,260678,1,W.Pudhupatti,வ. புதுப்பட்டி,7,803792,33,TAMIL NADU
3645,252673,1,Zamin Uthukuli,ஜமீன் ஊத்துக்குளி,7,804003,33,TAMIL NADU
3646,263214,3,ACHAMPET,అచ్చంపేట్,5,000000,36,TELANGANA
3647,290099,1,Adibatla,ఆదిభట్ల,5,,36,TELANGANA
3648,248083,4,Adilabad,ఆదిలాబాద్,5,802896,36,TELANGANA
3649,290144,1,Alair,ఆలేర్,5,,36,TELANGANA
3650,290062,1,Alampur,అలంపూర్,5,,36,TELANGANA
3651,290104,1,Amangal,అమంగల్,5,,36,TELANGANA
3652,290142,1,Amarchinta,అమరచింత,5,,36,TELANGANA
3653,290153,1,Ameenpur,అమీన్ పూర్,5,,36,TELANGANA
3654,260558,4,Andole Jogipet,అందోల్ జోగిపేట్,5,000000,36,TELANGANA
3655,248090,4,ARMOOR,ఆర్మూర్,5,802903,36,TELANGANA
3656,290140,1,Atmakur,ఆత్మకూర్,5,,36,TELANGANA
3657,257865,5,Badangpet,బడంగ్ పేట్,4,000000,36,TELANGANA
3658,290098,3,Bandlaguda Jagir,బండ్లగూడ జాగైర్,4,,36,TELANGANA
3659,290201,1,Banswada,బాన్సు వాడ,5,,36,TELANGANA
3660,248084,3,Bellampalli,బెల్లంపల్లి,5,802900,36,TELANGANA
3661,248085,3,Bhainsa,భైంసా,5,802898,36,TELANGANA
3662,290093,1,Bheemgal,భీంగల్,5,,36,TELANGANA
3663,251682,4,Bhongir,భువనగిరి,5,802926,36,TELANGANA
3664,290073,2,Bhootpur,భూత్ పూర్,5,,36,TELANGANA
3665,253291,6,Bhupalpalle,భూపాలపల్లి,5,000000,36,TELANGANA
3666,248092,4,BODHAN,భోధన్,5,802905,36,TELANGANA
3667,276412,2,Boduppal,బోడుప్పల్,4,000000,36,TELANGANA
3668,290151,1,Bollaram,బొల్లారం,5,,36,TELANGANA
3669,290091,1,Chandur,చందూర్,5,,36,TELANGANA
3670,290075,1,Chennur,చెన్నూర్,5,,36,TELANGANA
3671,290132,1,Cherial,చెరియాల్,5,,36,TELANGANA
3672,290089,1,Chityal,చిత్యల్,5,,36,TELANGANA
3673,290063,1,Choppandandi,చొప్పదండి,5,,36,TELANGANA
3674,290143,1,Choutuppal,చౌటుప్పల్,5,,36,TELANGANA
3675,290081,2,Dammaiguda,దమ్మాయిగూడ,5,,36,TELANGANA
3676,251686,4,Devarakonda,దేవరకొండ,5,000000,36,TELANGANA
3677,290061,1,Dharmapuri,ధర్మపురి,5,,36,TELANGANA
3678,290069,1,Dornakal,డోర్నకల్,5,,36,TELANGANA
3679,260709,4,DUBBAK,దుబ్బాక,5,000000,36,TELANGANA
3680,290154,2,Dundigal,దుండిగల్,5,,36,TELANGANA
3681,248103,5,GADWAL,గద్వాల్,5,802925,36,TELANGANA
3682,254930,5,Gajwel,గజ్వెల్,5,000000,36,TELANGANA
3683,290084,1,Ghatkesar,ఘట్కేసర్,5,,36,TELANGANA
3684,290085,1,Gundlapochampally,గుండ్లపోచంపల్లి,5,,36,TELANGANA
3685,290090,1,Haliya,హాలియా,5,,36,TELANGANA
3686,253267,5,Husnabad,హుస్నాబాద్,5,000000,36,TELANGANA
3687,253265,5,Huzurabad,హుజురాబాద్,5,000000,36,TELANGANA
3688,253257,5,Huzurnagar,హుజుర్ నగర్,5,000000,36,TELANGANA
3689,251664,5,Hyderabad,హైదరాబాద్,4,802918,36,TELANGANA
3690,258044,4,IBRAHIMPATNAM,ఇబ్రహీంపట్నం,5,000000,36,TELANGANA
3691,257993,6,IEEJA,ఐఈజ,5,000000,36,TELANGANA
3692,263216,6,jadcherla,జడ్చర్ల,5,000000,36,TELANGANA
3693,251651,4,Jagtial,జగిత్యాల్,5,802908,36,TELANGANA
3694,276409,2,Jalapally,జాలపల్లి,5,000000,36,TELANGANA
3695,253266,6,Jammikunta,జమ్మికుంట,5,000000,36,TELANGANA
3696,251690,3,Jangaon,జనగాం,5,802931,36,TELANGANA
3697,290148,2,Jawaharnagar,జవహర్ నగర్,4,,36,TELANGANA
3698,248086,3,Kagaz Nagar,కాగజ్ నగర్,5,802897,36,TELANGANA
3699,258029,5,KALWAKURTHY,కల్వకుర్తి,5,000000,36,TELANGANA
3700,248093,4,KAMAREDDY,కామారెడ్డి,5,802906,36,TELANGANA
3701,251653,7,Karimnagar,కరీంనగర్,4,802911,36,TELANGANA
3702,248105,6,KHAMMAM,ఖమ్మం,4,802937,36,TELANGANA
3703,290092,1,Khanapur,ఖానాపూర్,5,,36,TELANGANA
3704,253255,4,Kodad,కోదాడ,5,000000,36,TELANGANA
3705,290136,1,Kodangal,కొడంగల్,5,,36,TELANGANA
3706,257989,5,KOLLAPUR,కొల్లాపూర్,5,000000,36,TELANGANA
3707,290088,1,Kompally,కొంపల్లి,5,,36,TELANGANA
3708,251652,5,Korutla,కోరుట్ల,5,802909,36,TELANGANA
3709,290074,1,Kosgi,కోసిగి,5,,36,TELANGANA
3710,248109,4,KOTHAGUDEM,కొత్తగూడెం,5,802934,36,TELANGANA
3711,290138,1,Kothakota,కొత్తకోట,5,,36,TELANGANA
3712,290064,1,Kothapally,కొత్తపల్లి,5,,36,TELANGANA
3713,297017,2,Kothur,కొత్తూరు,5,,36,TELANGANA
3714,290076,1,Kyathanpally,క్యాథనపల్లి,5,,36,TELANGANA
3715,290077,1,Luxettipet,లక్షెట్టిపేట్,5,,36,TELANGANA
3716,257876,6,MADHIRA,మధిర,5,000000,36,TELANGANA
3717,257971,4,MAHABUBABAD,మహబూబాబాద్,5,000000,36,TELANGANA
3718,248101,6,MAHABUBNAGAR,మహబూబ్ నగర్,5,802922,36,TELANGANA
3719,290072,1,Makthal,మక్తల్,5,,36,TELANGANA
3720,248087,3,Mancherial,మంచిరియాల్,5,802902,36,TELANGANA
3721,248088,3,Mandamarri,మందమర్రి,5,802901,36,TELANGANA
3722,290096,1,Manikonda,మణికొండ,5,,36,TELANGANA
3723,290094,1,Manthani,మంథని,5,,36,TELANGANA
3724,248107,3,MANUGUR,మణుగూరు,5,802932,36,TELANGANA
3725,290070,1,Maripeda,మరిపెడ,5,,36,TELANGANA
3726,248095,4,Medak,మెదక్,5,802913,36,TELANGANA
3727,263222,5,Medchal,మేడ్చల్,5,000000,36,TELANGANA
3728,276410,2,Meerpet,మీర్ పేట్,4,000000,36,TELANGANA
3729,253104,7,Metpalli,మెట్ పల్లి,5,802910,36,TELANGANA
3730,251689,2,Miryalaguda,మిర్యాలగూడ,5,802929,36,TELANGANA
3731,290141,1,Mothkur,మోత్కూర్,5,,36,TELANGANA
3732,290082,3,Nagaram,నాగారం,5,,36,TELANGANA
3733,251680,5,Nagarkurnool,నాగర్ కర్నూల్,5,000000,36,TELANGANA
3734,297095,1,Nakrekal,నకిరేకల్,5,,36,TELANGANA
3735,251685,5,Nalgonda,నల్గొండ,5,802928,36,TELANGANA
3736,294879,1,Nandikonda,నందికొండ,5,000000,36,TELANGANA
3737,290131,1,Narayankhed,నారాయణఖేడ్,5,,36,TELANGANA
3738,248102,3,NARAYANPET,నారాయణపేట,5,802923,36,TELANGANA
3739,253275,6,Narsampet,నర్సంపేట్,5,000000,36,TELANGANA
3740,290080,1,Narsapur,నర్సాపూర్,5,,36,TELANGANA
3741,290097,1,Narsingi,నార్సింగి,5,,36,TELANGANA
3742,290147,1,Naspur,నస్పూర్,5,,36,TELANGANA
3743,290133,1,Nereducharla,నేరేడుచర్ల,5,,36,TELANGANA
3744,248089,4,Nirmal,నిర్మల్,5,802899,36,TELANGANA
3745,248091,5,NIZAMABAD,నిజామాబాద్,4,802904,36,TELANGANA
3746,290087,2,Nizampet,నిజాంపేట్,4,,36,TELANGANA
3747,248110,3,PALWANCHA,పాల్వంచ,5,802933,36,TELANGANA
3748,290135,1,Parigi,పర్గి,5,,36,TELANGANA
3749,257970,4,PARKAL,పర్కల్,5,000000,36,TELANGANA
3750,290139,1,Pebbair,పెబ్బైర్,5,,36,TELANGANA
3751,257864,4,Pedda Amberpet,పెద్ద అంబర్ పేట్,5,000000,36,TELANGANA
3752,253268,6,Peddapalli,పెద్దపల్లి,5,000000,36,TELANGANA
3753,276411,2,Perrzadiguda,పీర్జాది గూడా,4,000000,36,TELANGANA
3754,290145,1,Pochamapally,పోచంపల్లి,5,,36,TELANGANA
3755,290083,1,Pocharam,పొచారమ్,5,,36,TELANGANA
3756,289549,1,Raikal,రాయికల్,5,,36,TELANGANA
3757,251648,4,Ramagundam,రామగుండం,4,802907,36,TELANGANA
3758,290078,1,Ramayampet,రామాయంపేట్,5,,36,TELANGANA
3759,248098,4,Sadasivpet,సదాశివపేట,5,802916,36,TELANGANA
3760,248094,4,Sangareddy,సంగారెడ్డి,5,802917,36,TELANGANA
3761,248108,4,SATHUPALLY,సత్తుపల్లి,5,802936,36,TELANGANA
3762,277300,1,Secundarabad,,8,802919,36,TELANGANA
3763,254925,3,SHADNAGAR,షాద్ నగర్,5,000000,36,TELANGANA
3764,290149,1,Shamshabad,శంషాబాద్,5,,36,TELANGANA
3765,290100,1,Shankarpally,శంకరపల్లి,5,,36,TELANGANA
3766,248096,4,Siddipet,సిద్దిపేట్,5,802914,36,TELANGANA
3767,251654,4,Sircilla,సిరిసిల్ల,5,802912,36,TELANGANA
3768,290095,1,Sulthanabad,సుల్తానాబాద్,5,,36,TELANGANA
3769,251684,5,Suryapet,సూర్యాపేట్,5,802927,36,TELANGANA
3770,248099,3,TANDUR,తాండూర్,5,802921,36,TELANGANA
3771,290152,1,Tellapur,తెల్లాపూర్,5,,36,TELANGANA
3772,290134,2,Thirumalagiri,తిరుమలగిరి,5,,36,TELANGANA
3773,290071,1,Thorrur,తొర్రూర్,5,,36,TELANGANA
3774,290102,1,Thukkuguda,తుక్కుగూడ,5,,36,TELANGANA
3775,290086,1,Thumkunta,తూముకుంట,5,,36,TELANGANA
3776,290079,1,Toopran,తూప్రాన్,5,,36,TELANGANA
3777,290150,1,Turkayamjal,తుర్కయంజాల్,5,,36,TELANGANA
3778,253269,6,Vemulawada,వేములవాడ,5,000000,36,TELANGANA
3779,248100,4,VIKARABAD,వికారాబాద్,5,802920,36,TELANGANA
3780,290060,1,Waddepalle,వడ్డెపల్లి,5,,36,TELANGANA
3781,248104,4,WANAPARTHY,వనపర్తి,5,802924,36,TELANGANA
3782,251691,9,Warangal,వరంగల్,4,802930,36,TELANGANA
3783,290137,1,Wardhannapet,వర్దన్నపేట్,5,,36,TELANGANA
3784,290068,2,Wyra,వైర,5,,36,TELANGANA
3785,290146,1,Yadagirigutta,యాదగిరిగుట్ట,5,,36,TELANGANA
3786,248106,3,YELLANDU,ఎల్లందు,5,802935,36,TELANGANA
3787,290067,1,Yellareddy,ఎల్లారెడ్డి,5,,36,TELANGANA
3788,248097,4,Zaheerabad,జహీరాబాద్,5,802915,36,TELANGANA
3789,251272,2,Daman,,5,802638,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU
3790,251271,2,Diu,,5,802637,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU
3791,251273,3,Silvassa,,5,802639,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU
3792,249785,12,Agartala Municipal Corporation,আগরতলা মিউনিসিপাল কর্পোরেশন,4,801522,16,TRIPURA
3793,249797,3,Amarpur Nagar Panchayat,অমরপুর নগর পঞ্চায়েত,7,801527,16,TRIPURA
