Assembly Constituency Code,Assembly Constituency ECI Code,Assembly Constituency Name,Block Code,Block Name,District Census 2011 Code,District Code,District Name,Localbody Code,Localbody Name,Parliament Constituency code,Parliament Constituency ECI Code,Parliament Constituency Name,State Name,Subdistrict Census 2011 Code,Subdistrict Code,Subdistrict Name,Village Census 2011 Code,Village Code,Village Name
3591,195,Belur,5849,BELUR,574,539,HASSAN,218307,HULUGUNDI,469,19,Hassan,KARNATAKA,05554,5554,Belur,615342,615342,Thendegere,
3530,214,Nanjangud,5890,NANJANGUD,577,545,MYSURU,219570,DEVARAYASHETTYPURA,461,15,Chamarajanagar,KARNATAKA,05574,5574,Nanjangud,619180,619180,Devarayasettipura,
3667,126,Tarikere,5808,TARIKERE,570,532,CHIKKAMAGALURU,216971,BAGGAVALLI,478,18,Udupi Chikkamagaluru,KARNATAKA,05528,5528,Tarikere,609312,609312,Baggavalli,
3593,197,Holenarasipur,5852,HOLENARSIPUR,574,539,HASSAN,218426,MOODALAHIPPE,469,19,Hassan,KARNATAKA,05559,5559,Hole Narsipur,616936,616936,Hangrahosur,
3656,138,Madhugiri,5909,MADHUGIRI,571,548,TUMAKURU,220219,BRAMHASAMUDRA,477,8,Tumakuru,KARNATAKA,05535,5535,Madhugiri,610889,610889,Sobenahalli,
3453,23,Badami,5753,BADAMI,556,524,BAGALKOTE,273085,ALUR-SK,452,27,Bagalkot,KARNATAKA,05446,5446,Badami,598726,598726,Beeranur,
3635,210,Piriyapatna,5891,PIRIYAPATNA,577,545,MYSURU,219623,HUNASAVADI,474,16,Mysuru,KARNATAKA,05569,5569,Piriyapatna,618241,618241,Mallinathapura,
3665,124,Mudigere,5802,CHIKKAMAGALURU,570,532,CHIKKAMAGALURU,216799,BYARAVALLI (MALLANDURU),478,18,Udupi Chikkamagaluru,KARNATAKA,05530,5530,Chikkamagaluru,609702,609702,Baganeheddalu,
3556,136,Sira,5911,SIRA,571,548,TUMAKURU,220294,CHINNENAHALLI,464,7,Chitradurga,KARNATAKA,05533,5533,Sira,610500,610500,Kalenahalli,
3532,219,Varuna,5889,MYSURU,577,545,MYSURU,219562,YADAKOLA,461,15,Chamarajanagar,KARNATAKA,05572,5572,Mysuru,618824,618824,Yadakola,
3556,136,Sira,5911,SIRA,571,548,TUMAKURU,220293,CHIKKANAHALLI,464,7,Chitradurga,KARNATAKA,05533,5533,Sira,610468,610468,Chikkanahalli,
3615,64,Koppal,5876,KOPPAL,560,543,KOPPAL,219132,KATHARAKI GUDLANUR,472,4,Koppal,KARNATAKA,05467,5467,Koppal,601719,601719,Dombarhalli,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218289,YADAVANAHALLI,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615830,615830,Mallenahalli,
3610,145,Mulbagal,5872,MULBAGAL,581,542,KOLAR,219004,KURUDAMALE,471,10,Kolar,KARNATAKA,05594,5594,Mulbagal,623010,623010,Chalumanayakanahalli,
3494,16,Bailhongal,5778,SAVADATHI,555,527,BELAGAVI,216034,YAKKUNDI,457,25,Belagavi,KARNATAKA,05441,5441,SAVADATTI,598229,598229,Yakkundi,
3650,111,Shivamogga Rural,5902,SHIVAMOGGA,568,547,SHIVAMOGGA,220007,MELINAHANASAVADI,476,21,Shivamogga,KARNATAKA,05520,5520,Shivamogga,608444,608444,Melina Hanasavadi,
3595,199,Sakleshpur,5853,SAKALESHPUR,574,539,HASSAN,218457,VANAGOOR,469,19,Hassan,KARNATAKA,05553,5553,Sakleshpur,615006,615006,Kumathahalli,
3583,44,Kalaburagi Dakshin,5840,KALABURAGI,579,538,KALABURAGI,218024,SIRASGI,468,2,Kalaburagi,KARNATAKA,05582,5582,Kalaburagi,620291,620291,Kollur,
3644,38,Yadgir,5845,YADGIR,580,635,YADGIR,218191,MUNDARGI,475,3,Raichur,KARNATAKA,05589,5589,Yadgir,621300,621300,Ashoknagar,
3617,59,Maski,5897,SINDHANUR,559,546,RAICHUR,219832,UDBAL (U),472,4,Koppal,KARNATAKA,05463,5463,Sindhnur,601096,601096,Chikkkadbur,
3606,143,Chintamani,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218867,MUNAGANAHALLI,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,624684,624684,Alambagiri,
3581,34,Afzalpur,5836,AFZALPUR,579,538,KALABURAGI,217866,ATANOOR,468,2,Kalaburagi,KARNATAKA,05581,5581,Afzalpur,620153,620153,Atnoor,
3595,199,Sakleshpur,5846,ALUR,574,539,HASSAN,218211,MADABALU,469,19,Hassan,KARNATAKA,05557,5557,Alur,616311,616311,Belame,
3606,143,Chintamani,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218858,KATTARIGUPPA,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,624533,624533,Kodigehalli,
3494,16,Bailhongal,5773,BYLAHONGAL,555,527,BELAGAVI,215733,BUDARKATTI,457,25,Belagavi,KARNATAKA,05440,5440,Bailahongala,598148,598148,Bidaragaddi,
3494,16,Bailhongal,5778,SAVADATHI,555,527,BELAGAVI,216009,HOSUR,457,25,Belagavi,KARNATAKA,05441,5441,SAVADATTI,598213,598213,Hosur,
3531,220,T.narasipur,5892,TIRUMAKUDAL-NARSIPUR,577,545,MYSURU,219655,KOLATHURU,461,15,Chamarajanagar,KARNATAKA,05575,5575,Tirumakudal - Narsipur,619366,619366,Naragyathanahalli,
3659,133,Tumakuru Rural,5913,TUMAKURU,571,548,TUMAKURU,220384,URUKERE,477,8,Tumakuru,KARNATAKA,05537,5537,Tumakuru,611428,611428,Hebbaka Amanikere,
3586,39,Gurmitkal,5845,YADGIR,580,635,YADGIR,218187,MALHAR,468,2,Kalaburagi,KARNATAKA,05589,5589,Yadgir,621326,621326,Malhar,
3641,53,Raichur Rural,5896,RAICHUR,559,546,RAICHUR,219783,JEGARKAL,475,3,Raichur,KARNATAKA,05461,5461,Raichur,600729,600729,Meerapur,
3501,93,Ballari,5781,BALLARI,565,528,BALLARI,216118,KAREKAL,458,5,Ballari,KARNATAKA,05500,5500,Ballari,604909,604909,Dasara Nagenahalli,
3509,46,Aland,5837,ALAND,579,538,KALABURAGI,217918,SARASAMBA,459,1,Bidar,KARNATAKA,05580,5580,Aland,620038,620038,Nagelagaon,
3638,57,Lingsugur,5894,LINGSUGUR,559,546,RAICHUR,219712,HONNALLI,475,3,Raichur,KARNATAKA,05459,5459,Lingsugur,600469,600469,Honnahalli,
3523,31,Nagthan,5795,INDI,557,530,VIJAYAPURA,216595,UMARANI,460,28,Vijayapura,KARNATAKA,05450,5450,Indi,599178,599178,Taddewadi,
3508,90,Vijayanagara,5784,HOSAPETE,565,528,BALLARI,216200,HAMPI,458,5,Ballari,KARNATAKA,05498,5498,Hosapete,604727,604727,82-DANAPURA,
3635,210,Piriyapatna,5891,PIRIYAPATNA,577,545,MYSURU,219634,RAVANDOOR,474,16,Mysuru,KARNATAKA,05569,5569,Piriyapatna,618195,618195,Ravandur,
3618,58,Sindhanur,5897,SINDHANUR,559,546,RAICHUR,219822,MUKKUNDA,472,4,Koppal,KARNATAKA,05463,5463,Sindhnur,601229,601229,Singapur,
3621,211,Krishnarajanagara,5888,KRISHNARAJANAGARA,577,545,MYSURU,219501,BYADARAHALLY,473,14,Mandya,KARNATAKA,05571,5571,Krishnarajanagara,618646,618646,Byadarahalli,
3610,145,Mulbagal,5872,MULBAGAL,581,542,KOLAR,219004,KURUDAMALE,471,10,Kolar,KARNATAKA,05594,5594,Mulbagal,622788,622788,Kadaripura,
3643,36,Shorapur,5844,SHORAPUR,580,635,YADGIR,218131,GEDDALAMARI,475,3,Raichur,KARNATAKA,05587,5587,Shorapur,620976,620976,Devatinagar,
3532,219,Varuna,5890,NANJANGUD,577,545,MYSURU,219591,KONANUR,461,15,Chamarajanagar,KARNATAKA,05574,5574,Nanjangud,619303,619303,Paduvalamarahalli,
3565,109,Channagiri,5820,CHANNAGIRI,567,535,DAVANGERE,217426,KAKANUR,466,6,Davanagere,KARNATAKA,05514,5514,Channagiri,606970,606970,Arlikatte,
3608,146,Kolar gold field,7363,K G F,581,542,KOLAR,218816,RAMASAGARA,471,10,Kolar,KARNATAKA,00000,7002,K G F,622776,622776,Vaddarahalli,
3510,52,Aurad,5788,AURAD,558,529,BIDAR,216312,HOKRANA,459,1,Bidar,KARNATAKA,05456,5456,Aurad,599973,599973,Hokrana,
3609,149,Malur,5871,MALUR,581,542,KOLAR,218982,RAJENAHALLI,471,10,Kolar,KARNATAKA,05592,5592,Malur,622300,622300,Sonnappanahatti,
3506,96,Kudligi,5785,KUDLIGI,565,528,BALLARI,216222,GANDABOMMANAHALLI,458,5,Ballari,KARNATAKA,05502,5502,Kudligi,000000,924329,DHIBBADHAHALLI,
3665,124,Mudigere,5802,CHIKKAMAGALURU,570,532,CHIKKAMAGALURU,216799,BYARAVALLI (MALLANDURU),478,18,Udupi Chikkamagaluru,KARNATAKA,05530,5530,Chikkamagaluru,609703,609703,Makodu,
3596,193,Shravanabelagola,5850,CHANNARAYAPATNA,574,539,HASSAN,218340,DINDAGUR,469,19,Hassan,KARNATAKA,05560,5560,Channarayapatna,617230,617230,Jogipura,
3647,117,Sagar,5900,SAGAR,568,547,SHIVAMOGGA,219933,TUMARI,476,21,Shivamogga,KARNATAKA,05515,5515,Sagar,607346,607346,Chadaravalli,
3665,124,Mudigere,5802,CHIKKAMAGALURU,570,532,CHIKKAMAGALURU,216821,MAILIMANE,478,18,Udupi Chikkamagaluru,KARNATAKA,05530,5530,Chikkamagaluru,609822,609822,Mylimane Estate,
3666,123,Sringeri,5807,SRINGERI,570,532,CHIKKAMAGALURU,216961,KERE,478,18,Udupi Chikkamagaluru,KARNATAKA,05525,5525,Sringeri,608935,608935,Muduba,
3639,55,Manvi,5895,MANVI,559,546,RAICHUR,219757,MADLAPUR,475,3,Raichur,KARNATAKA,05462,5462,Manvi,601022,601022,Madlapur,
3592,196,Hassan,5851,HASSAN,574,539,HASSAN,218383,HUVINAHALLI KAVAL,469,19,Hassan,KARNATAKA,05556,5556,Hassan,616036,616036,Uddur,
3612,144,Srinivaspur,5874,SRINIVASPUR,581,542,KOLAR,219049,DALASANUR,471,10,Kolar,KARNATAKA,05590,5590,Srinivaspur,621669,621669,Dalasanur,
3476,153,Yeshvanthapura,5762,BENGALURU SOUTH,572,525,BENGALURU URBAN,215382,K.GOLLAHALLI,454,12,Bengaluru North,KARNATAKA,05543,5543,Bengaluru South,613034,613034,Devagere,
3596,193,Shravanabelagola,5850,CHANNARAYAPATNA,574,539,HASSAN,218358,NALLUR,469,19,Hassan,KARNATAKA,05560,5560,Channarayapatna,617186,617186,Doddaganni,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218256,GANDASI,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615801,615801,Dasenahalli,
3659,133,Tumakuru Rural,5913,TUMAKURU,571,548,TUMAKURU,220362,GANGONAHALLI,477,8,Tumakuru,KARNATAKA,05537,5537,Tumakuru,611491,611491,Kodimuddanahalli,
3636,209,Virajpet,5861,MADIKERI,576,541,KODAGU,218665,BALLAMAVATI,474,16,Mysuru,KARNATAKA,05566,5566,Madikeri,617843,617843,Ballamavati,
3510,52,Aurad,5788,AURAD,558,529,BIDAR,216315,JOJNA,459,1,Bidar,KARNATAKA,05456,5456,Aurad,600088,600088,Nagoor (Muzafar),
3507,95,Sandur,5786,SANDUR,565,528,BALLARI,216265,VADDU,458,5,Ballari,KARNATAKA,05501,5501,Sandur,605046,605046,Vaddu (CT),
3589,198,Arkalgud,5847,ARKALGUD,574,539,HASSAN,218217,BANNUR,469,19,Hassan,KARNATAKA,05558,5558,Arkalgud,616690,616690,Bettagalale,
3652,114,Tirthahalli,5899,HOSANAGARA,568,547,SHIVAMOGGA,219876,ARAMANEKOPPA,476,21,Shivamogga,KARNATAKA,05518,5518,Hosanagara,608024,608024,Brahmanatharuve,
3654,135,Gubbi,5906,GUBBI,571,548,TUMAKURU,220125,ALLILUGHATTA,477,8,Tumakuru,KARNATAKA,05538,5538,Gubbi,611740,611740,Gyara Halli,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218261,HEGGATTA,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615806,615806,Heggatta,
3617,59,Maski,5895,MANVI,559,546,RAICHUR,219768,TORANADINNI,472,4,Koppal,KARNATAKA,05462,5462,Manvi,600922,600922,Malkapur,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218286,SHANKARANAHALLI,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615637,615637,Kittanakere,
3511,47,Basavakalyan,5789,BASAVAKALYAN,558,529,BIDAR,216353,MIRKAL,459,1,Bidar,KARNATAKA,05454,5454,Basavakalyan,599721,599721,Kotmal,
3528,213,Heggadadevankote,5886,HEGGADADEVANKOTE,577,545,MYSURU,219436,ALANAHALLI,461,15,Chamarajanagar,KARNATAKA,05573,5573,Heggadadevankote,618914,618914,Muddaiahnahundi,
3513,50,Bidar,5791,BIDAR,558,529,BIDAR,216435,YERRNALLI,459,1,Bidar,KARNATAKA,05457,5457,Bidar,600126,600126,Islampur,
3636,209,Virajpet,5861,MADIKERI,576,541,KODAGU,218679,KUNJILA  (KAKKABBE),474,16,Mysuru,KARNATAKA,05566,5566,Madikeri,617846,617846,Kunjila,
3606,143,Chintamani,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218872,PERUMACHANA HALLI,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,624596,624596,Perumachanahalli,
3610,145,Mulbagal,5872,MULBAGAL,581,542,KOLAR,218998,GUDIPALLI,471,10,Kolar,KARNATAKA,05594,5594,Mulbagal,623039,623039,Kallarasanahalli,
3621,211,Krishnarajanagara,5888,KRISHNARAJANAGARA,577,545,MYSURU,219513,HOSAKOTE,473,14,Mandya,KARNATAKA,05571,5571,Krishnarajanagara,618624,618624,Chibukahalli,
3621,211,Krishnarajanagara,5888,KRISHNARAJANAGARA,577,545,MYSURU,219511,HONNENAHALLY,473,14,Mandya,KARNATAKA,05571,5571,Krishnarajanagara,618532,618532,Kedaga,
3583,44,Kalaburagi Dakshin,5840,KALABURAGI,579,538,KALABURAGI,218021,PATTAN,468,2,Kalaburagi,KARNATAKA,05582,5582,Kalaburagi,620285,620285,Yelvanthi (K),
3665,124,Mudigere,5805,MUDIGERE,570,532,CHIKKAMAGALURU,216942,TRIPURA,478,18,Udupi Chikkamagaluru,KARNATAKA,05531,5531,Mudigere,609946,609946,Gutti,
3610,145,Mulbagal,5872,MULBAGAL,581,542,KOLAR,218997,EMMENATHA,471,10,Kolar,KARNATAKA,05594,5594,Mulbagal,622968,622968,Sheshapura,
3647,117,Sagar,5900,SAGAR,568,547,SHIVAMOGGA,219907,BANUKULI,476,21,Shivamogga,KARNATAKA,05515,5515,Sagar,607132,607132,Nagavalli,
3631,212,Hunsur,5887,HUNSUR,577,545,MYSURU,219489,MANUGANAHALLI,474,16,Mysuru,KARNATAKA,05570,5570,Hunsur,618467,618467,Doddakadanahalli,
3630,215,Chamundeshwari,5889,MYSURU,577,545,MYSURU,219550,MARBALLI,474,16,Mysuru,KARNATAKA,05572,5572,Mysuru,618776,618776,Marballi,
3588,41,Sedam,5838,CHINCHOLI,579,538,KALABURAGI,217933,GADIKESHWAR,468,2,Kalaburagi,KARNATAKA,05583,5583,Chincholi,620460,620460,Chintpalli,
3612,144,Srinivaspur,5874,SRINIVASPUR,581,542,KOLAR,219048,CHALDIGANAHALLI,471,10,Kolar,KARNATAKA,05590,5590,Srinivaspur,621646,621646,Nallapalli (H),
3638,57,Lingsugur,5894,LINGSUGUR,559,546,RAICHUR,219704,BAYYAPUR,475,3,Raichur,KARNATAKA,05459,5459,Lingsugur,600359,600359,Komnur,
3655,134,Koratagere,5913,TUMAKURU,571,548,TUMAKURU,220383,OBLAPURA,477,8,Tumakuru,KARNATAKA,05537,5537,Tumakuru,611362,611362,Hirekodathakal,
3512,51,Bhalki,5790,BHALKI,558,529,BIDAR,216375,DADGI,459,1,Bidar,KARNATAKA,05455,5455,Bhalki,599921,599921,Kelwadi,
3524,33,Sindgi,5797,SINDAGI,557,530,VIJAYAPURA,216648,HONNALLI,460,28,Vijayapura,KARNATAKA,05451,5451,Sindgi,599418,599418,Saladhalli,
3656,138,Madhugiri,5909,MADHUGIRI,571,548,TUMAKURU,220225,CHINAKAVAJRA,477,8,Tumakuru,KARNATAKA,05535,5535,Madhugiri,610852,610852,Chinakavajra,
3596,193,Shravanabelagola,5850,CHANNARAYAPATNA,574,539,HASSAN,218366,TAGADUR,469,19,Hassan,KARNATAKA,05560,5560,Channarayapatna,000000,926810,KALLUMALLENAHALLI,
3614,61,Kanakagiri,5875,GANGAVATHI,560,543,KOPPAL,219086,HIREKHEDA,472,4,Koppal,KARNATAKA,05466,5466,Gangawati,601582,601582,Chikka Khed,
3654,135,Gubbi,5906,GUBBI,571,548,TUMAKURU,220147,MARASHETTYHALLI,477,8,Tumakuru,KARNATAKA,05538,5538,Gubbi,611864,611864,B.Ramapura,
3589,198,Arkalgud,5852,HOLENARSIPUR,574,539,HASSAN,218431,SRAVANUR,469,19,Hassan,KARNATAKA,05559,5559,Hole Narsipur,617012,617012,Kadavinabachanahalli,
3644,38,Yadgir,5843,SHAHAPUR,580,635,YADGIR,218088,CHATNALLI,475,3,Raichur,KARNATAKA,05588,5588,Shahpur,621147,621147,Karangi,
3587,35,Jevargi,5841,JEVARGI,579,538,KALABURAGI,218029,ANDOLA,468,2,Kalaburagi,KARNATAKA,05586,5586,Jevargi,620852,620852,Andola,
3665,124,Mudigere,5805,MUDIGERE,570,532,CHIKKAMAGALURU,216920,CHINNIGA,478,18,Udupi Chikkamagaluru,KARNATAKA,05531,5531,Mudigere,610008,610008,Nidagodu,
3595,199,Sakleshpur,5853,SAKALESHPUR,574,539,HASSAN,218438,BYAKARAVALLI,469,19,Hassan,KARNATAKA,05553,5553,Sakleshpur,614917,614917,Janekere,
3550,99,Chitradurga,5810,CHITRADURGA,566,533,CHITRADURGA,217062,DODDASIDDAVVANAHALLI,464,7,Chitradurga,KARNATAKA,05505,5505,Chitradurga,000000,927189,MOTKARAHATTI,
3653,128,Chiknayakanhalli,5911,SIRA,571,548,TUMAKURU,220305,HUYILDORE,477,8,Tumakuru,KARNATAKA,05533,5533,Sira,610431,610431,Kilaradahalli,
3611,142,Sidlaghatta,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218861,KORLAPARTHI,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,000000,925587,RAMPARITHATTE,
3606,143,Chintamani,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218863,KURUBUR,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,000000,926142,YADAHALLY,
3653,128,Chiknayakanhalli,5911,SIRA,571,548,TUMAKURU,220295,DODDA AGRAHARA,477,8,Tumakuru,KARNATAKA,05533,5533,Sira,610442,610442,Chikka Agrahara,
3661,125,Chikkamagaluru,5802,CHIKKAMAGALURU,570,532,CHIKKAMAGALURU,216804,ENAM DATTATHREYAPEETA,478,18,Udupi Chikkamagaluru,KARNATAKA,05530,5530,Chikkamagaluru,609692,609692,Pandaravalli,
3517,29,Babaleshwar,5794,VIJAYAPURA,557,530,VIJAYAPURA,216528,HOSUR,460,28,Vijayapura,KARNATAKA,05449,5449,Vijayapura,599146,599146,Hosur,
3584,43,Kalaburagi Rural,5837,ALAND,579,538,KALABURAGI,217891,CHNCHANSOOR,468,2,Kalaburagi,KARNATAKA,05580,5580,Aland,620004,620004,Chinchansur,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218278,MUDUDI,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615784,615784,Indira Nagar,
3655,134,Koratagere,5909,MADHUGIRI,571,548,TUMAKURU,220220,BYALYA,477,8,Tumakuru,KARNATAKA,05535,5535,Madhugiri,610978,610978,Ejihalli,
3506,96,Kudligi,5785,KUDLIGI,565,528,BALLARI,216214,ALOORU,458,5,Ballari,KARNATAKA,05502,5502,Kudligi,605132,605132,Kenchamallanahalli,
3517,29,Babaleshwar,5794,VIJAYAPURA,557,530,VIJAYAPURA,216516,BOLACHIKKALAKI,460,28,Vijayapura,KARNATAKA,05449,5449,Vijayapura,599129,599129,Nandyal,
3542,2,Chikkodi-Sadalga,5774,CHIKODI,555,527,BELAGAVI,215838,YADOOR,463,26,Chikkodi,KARNATAKA,05433,5433,Chikodi,597181,597181,Yadur,
3528,213,Heggadadevankote,5886,HEGGADADEVANKOTE,577,545,MYSURU,219460,MULLUR,461,15,Chamarajanagar,KARNATAKA,05573,5573,Heggadadevankote,619000,619000,Beerwal,
3550,99,Chitradurga,5810,CHITRADURGA,566,533,CHITRADURGA,217067,HULLUR,464,7,Chitradurga,KARNATAKA,05505,5505,Chitradurga,000000,927350,BENAKANAHALLI,
3659,133,Tumakuru Rural,5913,TUMAKURU,571,548,TUMAKURU,220381,NELAHAL,477,8,Tumakuru,KARNATAKA,05537,5537,Tumakuru,611244,611244,Nelahal,
3512,51,Bhalki,5790,BHALKI,558,529,BIDAR,216395,SAIGAON,459,1,Bidar,KARNATAKA,05455,5455,Bhalki,599855,599855,Kesarjawalga,
3549,98,Challakere,5809,CHALLAKERE,566,533,CHITRADURGA,217043,PARASHURAMAPURA,464,7,Chitradurga,KARNATAKA,05504,5504,Challakere,000000,927080,HULLIKATTE BHOVICOLONY,
3638,57,Lingsugur,5894,LINGSUGUR,559,546,RAICHUR,219727,PAIDODDI,475,3,Raichur,KARNATAKA,05459,5459,Lingsugur,600454,600454,Tanmankal,
3607,148,Kolar,5870,KOLAR,581,542,KOLAR,218930,CHANNASANDRA,471,10,Kolar,KARNATAKA,05591,5591,Kolar,621772,621772,Raghupathi Agrahara,
3531,220,T.narasipur,5892,TIRUMAKUDAL-NARSIPUR,577,545,MYSURU,219664,SOSALE,461,15,Chamarajanagar,KARNATAKA,05575,5575,Tirumakudal - Narsipur,619370,619370,Sosale,
3654,135,Gubbi,5906,GUBBI,571,548,TUMAKURU,220155,SHIVAPURA,477,8,Tumakuru,KARNATAKA,05538,5538,Gubbi,611652,611652,Settihalli,
3606,143,Chintamani,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218856,KAGATHI,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,624637,624637,Singasandra,
3556,136,Sira,5911,SIRA,571,548,TUMAKURU,220304,HUNASIHALLI,464,7,Chitradurga,KARNATAKA,05533,5533,Sira,610318,610318,Narayanapura,
3594,127,Kadur,5803,KADUR,570,532,CHIKKAMAGALURU,216881,SINGATAGERE,469,19,Hassan,KARNATAKA,05529,5529,Kadur,609586,609586,Pattadevarahalli,
3630,215,Chamundeshwari,5889,MYSURU,577,545,MYSURU,219546,JAYAPURA,474,16,Mysuru,KARNATAKA,05572,5572,Mysuru,618764,618764,Kellahalli,
3542,2,Chikkodi-Sadalga,5774,CHIKODI,555,527,BELAGAVI,215825,NAVALIHAL,463,26,Chikkodi,KARNATAKA,05433,5433,Chikodi,597212,597212,Kuthali,
3587,35,Jevargi,5841,JEVARGI,579,538,KALABURAGI,218043,JERATGI,468,2,Kalaburagi,KARNATAKA,05586,5586,Jevargi,620742,620742,Jeratgi,
3617,59,Maski,5894,LINGSUGUR,559,546,RAICHUR,219732,TELEKHAN,472,4,Koppal,KARNATAKA,05459,5459,Lingsugur,600534,600534,Talekhan,
3589,198,Arkalgud,5847,ARKALGUD,574,539,HASSAN,218233,KATTI MALLENAHALLI,469,19,Hassan,KARNATAKA,05558,5558,Arkalgud,616572,616572,Kattimallenahalli,
3665,124,Mudigere,5802,CHIKKAMAGALURU,570,532,CHIKKAMAGALURU,216834,VASTHARE,478,18,Udupi Chikkamagaluru,KARNATAKA,05530,5530,Chikkamagaluru,609837,609837,Thondavalli,
3659,133,Tumakuru Rural,5913,TUMAKURU,571,548,TUMAKURU,220378,MALASANDRA,477,8,Tumakuru,KARNATAKA,05537,5537,Tumakuru,611453,611453,Kothihalli Kaval,
3667,126,Tarikere,5808,TARIKERE,570,532,CHIKKAMAGALURU,217011,TYAGADAKATTE,478,18,Udupi Chikkamagaluru,KARNATAKA,05528,5528,Tarikere,609269,609269,Giriyapura,
3537,139,Gauribidanur,5868,GAURIBIDANUR,582,630,CHIKKABALLAPURA,218913,SONAGANAHALLI,462,9,Chikkballapur,KARNATAKA,05595,5595,Gauribidanur,000000,925750,A.D.COLONY,
3647,117,Sagar,5900,SAGAR,568,547,SHIVAMOGGA,219907,BANUKULI,476,21,Shivamogga,KARNATAKA,05515,5515,Sagar,607130,607130,Urulagallu,
3641,53,Raichur Rural,5896,RAICHUR,559,546,RAICHUR,219789,MANCHLAPUR,475,3,Raichur,KARNATAKA,05461,5461,Raichur,600810,600810,Hospet,
3587,35,Jevargi,5841,JEVARGI,579,538,KALABURAGI,218037,GUDUR S.A.,468,2,Kalaburagi,KARNATAKA,05586,5586,Jevargi,620841,620841,Channur,
3537,139,Gauribidanur,5868,GAURIBIDANUR,582,630,CHIKKABALLAPURA,218888,G. BOMMSANDRA,462,9,Chikkballapur,KARNATAKA,05595,5595,Gauribidanur,623353,623353,Reddydyavarahalli,
3647,117,Sagar,5899,HOSANAGARA,568,547,SHIVAMOGGA,219886,JENI,476,21,Shivamogga,KARNATAKA,05518,5518,Hosanagara,607863,607863,Veerabhadrapura,
3606,143,Chintamani,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218870,OOLAVADI,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,624660,624660,Madikere,
3609,149,Malur,5871,MALUR,581,542,KOLAR,218961,ARALERI,471,10,Kolar,KARNATAKA,05592,5592,Malur,622226,622226,Hulkur,
3517,29,Babaleshwar,5794,VIJAYAPURA,557,530,VIJAYAPURA,216519,GUNADAL,460,28,Vijayapura,KARNATAKA,05449,5449,Vijayapura,599142,599142,Shirabur,
3594,127,Kadur,5803,KADUR,570,532,CHIKKAMAGALURU,216836,ANTHARAGATTA,469,19,Hassan,KARNATAKA,05529,5529,Kadur,609399,609399,C.Dasarahalli,
3612,144,Srinivaspur,5874,SRINIVASPUR,581,542,KOLAR,219069,YERRAMVARIAPALLI,471,10,Kolar,KARNATAKA,05590,5590,Srinivaspur,621407,621407,Kadirampalli,
3494,16,Bailhongal,5778,SAVADATHI,555,527,BELAGAVI,216034,YAKKUNDI,457,25,Belagavi,KARNATAKA,05441,5441,SAVADATTI,598226,598226,KARALAKATTITANADE,
3518,28,Basavana Bagevadi,5793,BASAVANA BAGEWADI,557,530,VIJAYAPURA,216504,VANDAL,460,28,Vijayapura,KARNATAKA,05452,5452,Basavana Bagevadi,599517,599517,Abbihal,
3609,149,Malur,5871,MALUR,581,542,KOLAR,218979,MASTHI,471,10,Kolar,KARNATAKA,05592,5592,Malur,622342,622342,Kesaragere,
3476,153,Yeshvanthapura,5762,BENGALURU SOUTH,572,525,BENGALURU URBAN,215373,AGARA,454,12,Bengaluru North,KARNATAKA,05543,5543,Bengaluru South,000000,924152,SIDDANAPALYA,
3609,149,Malur,5871,MALUR,581,542,KOLAR,218962,BALIGANAHALLI,471,10,Kolar,KARNATAKA,05592,5592,Malur,622265,622265,Chikka Iggaluru,
3596,193,Shravanabelagola,5850,CHANNARAYAPATNA,574,539,HASSAN,218336,BYADARAHALLI,469,19,Hassan,KARNATAKA,05560,5560,Channarayapatna,617165,617165,Maruvanahalli,
3652,114,Tirthahalli,5899,HOSANAGARA,568,547,SHIVAMOGGA,219893,MELINABESIGE,476,21,Shivamogga,KARNATAKA,05518,5518,Hosanagara,607875,607875,H.Honne Koppa,
