S.No,State Name,Localbody Code,Localbody Name,Census 2011 Code,District Code,District Name,Subdistrict Code,Subdistrict Name,Village Code,Village Name
"4,439",UTTAR PRADESH,249112,Gawan,800830,659,SAMBHAL,,,,
"4,440",UTTAR PRADESH,249112,Gawan,800830,659,SAMBHAL,778,Gunnaur,,
"4,441",MADHYA PRADESH,250683,Phuphkalan,802089,395,BHIND,,,,
"4,442",MADHYA PRADESH,250683,Phuphkalan,802089,395,BHIND,3392,Bhind,,
"4,443",MADHYA PRADESH,251027,Sausar,802387,399,CHHINDWARA,3656,Sausar,495262,Mohgaon
"4,444",MADHYA PRADESH,251027,Sausar,802387,399,CHHINDWARA,3656,Sausar,495275,Lodhikheda
"4,445",MADHYA PRADESH,251027,Sausar,802387,399,CHHINDWARA,,,,
"4,446",MADHYA PRADESH,251027,Sausar,802387,399,CHHINDWARA,3656,Sausar,,
"4,447",MIZORAM,249770,Aizawl,801506,261,AIZAWL,,,,
"4,448",MIZORAM,249770,Aizawl,801506,261,AIZAWL,1901,Tlangnuam,,
"4,449",GUJARAT,251130,Salaya,802511,674,DEVBHUMI DWARKA,,,,
"4,450",GUJARAT,251130,Salaya,802511,674,DEVBHUMI DWARKA,3813,Khambhalia,513568,Panero(Kado)
"4,451",GUJARAT,251130,Salaya,802511,674,DEVBHUMI DWARKA,3813,Khambhalia,513569,Gandhiya (Kado)
"4,452",GUJARAT,251130,Salaya,802511,674,DEVBHUMI DWARKA,3813,Khambhalia,513570,Kalubhar Tapu
"4,453",GUJARAT,251130,Salaya,802511,674,DEVBHUMI DWARKA,3813,Khambhalia,,
"4,454",MAHARASHTRA,251559,Parli,802838,470,BEED,,,,
"4,455",MAHARASHTRA,251559,Parli,802838,470,BEED,4224,Parli,,
"4,456",RAJASTHAN,248814,Mandalgarh,800594,92,BHILWARA,637,Mandalgarh,927873,RATYAKHERA
"4,457",RAJASTHAN,248814,Mandalgarh,800594,92,BHILWARA,637,Mandalgarh,927868,MANDALGARH
"4,458",RAJASTHAN,248814,Mandalgarh,800594,92,BHILWARA,637,Mandalgarh,927871,JHAPARPURA
"4,459",RAJASTHAN,248814,Mandalgarh,800594,92,BHILWARA,637,Mandalgarh,927872,BADI TALHATI
"4,460",RAJASTHAN,248814,Mandalgarh,800594,92,BHILWARA,,,,
"4,461",RAJASTHAN,248814,Mandalgarh,800594,92,BHILWARA,637,Mandalgarh,,
"4,462",RAJASTHAN,248708,Bharatpur,800498,91,BHARATPUR,,,,
"4,463",RAJASTHAN,248708,Bharatpur,800498,91,BHARATPUR,511,Bharatpur,,
"4,464",MADHYA PRADESH,250898,Sawer,802272,410,INDORE,,,,
"4,465",MADHYA PRADESH,250898,Sawer,802272,410,INDORE,3542,Sawer,,
"4,466",KARNATAKA,251963,Birur,803147,532,CHIKKAMAGALURU,5529,Kadur,609371,Birur (Rural)
"4,467",KARNATAKA,251963,Birur,803147,532,CHIKKAMAGALURU,,,,
"4,468",KARNATAKA,251963,Birur,803147,532,CHIKKAMAGALURU,5529,Kadur,,
"4,469",UTTAR PRADESH,249089,Mohanpur,801272,633,Kasganj,,,,
"4,470",UTTAR PRADESH,249089,Mohanpur,801272,633,Kasganj,1012,Patiyali,,
"4,471",MAHARASHTRA,251639,Sangli-Miraj Kupwad,802895,493,SANGLI,,,,
"4,472",MAHARASHTRA,251639,Sangli-Miraj Kupwad,802895,493,SANGLI,4302,Miraj,,
"4,473",UTTAR PRADESH,249109,Bewar,800827,166,MAINPURI,,,,
"4,474",UTTAR PRADESH,249109,Bewar,800827,166,MAINPURI,777,Bhogaon,,
"4,475",UTTAR PRADESH,249195,Paintepur,800913,183,SITAPUR,,,,
"4,476",UTTAR PRADESH,249195,Paintepur,800913,183,SITAPUR,807,Mahmudabad,,
"4,477",MADHYA PRADESH,251001,Narsimhapur,802367,418,NARSINGHPUR,,,,
"4,478",MADHYA PRADESH,251001,Narsimhapur,802367,418,NARSINGHPUR,3636,Narsimhapur,,
"4,479",KARNATAKA,251877,Manvi,803068,546,RAICHUR,5462,Manvi,601018,Manvi [R]
"4,480",KARNATAKA,251877,Manvi,803068,546,RAICHUR,,,,
"4,481",KARNATAKA,251877,Manvi,803068,546,RAICHUR,5462,Manvi,,
"4,482",UTTAR PRADESH,249086,Kaasganj,801269,633,Kasganj,,,,
"4,483",UTTAR PRADESH,249086,Kaasganj,801269,633,Kasganj,1010,Kasganj,,
"4,484",MADHYA PRADESH,250703,Datia,802109,401,DATIA,,,,
"4,485",MADHYA PRADESH,250703,Datia,802109,401,DATIA,3405,Datia,,
"4,486",KARNATAKA,251960,Koppa,803144,532,CHIKKAMAGALURU,5526,Koppa,609002,Koppa (Rural)
"4,487",KARNATAKA,251960,Koppa,803144,532,CHIKKAMAGALURU,,,,
"4,488",KARNATAKA,251960,Koppa,803144,532,CHIKKAMAGALURU,5526,Koppa,,
"4,489",HIMACHAL PRADESH,248047,Rajgarh,800130,24,SIRMAUR,167,Rajgarh,937551,Rajgarh II (122)
"4,490",HIMACHAL PRADESH,248047,Rajgarh,800130,24,SIRMAUR,,,,
"4,491",HIMACHAL PRADESH,248047,Rajgarh,800130,24,SIRMAUR,167,Rajgarh,,
"4,492",UTTAR PRADESH,248897,Budhana,800654,172,MUZAFFARNAGAR,,,,
"4,493",UTTAR PRADESH,248897,Budhana,800654,172,MUZAFFARNAGAR,709,Budhana,,
"4,494",CHHATTISGARH,250597,Katghora,801945,383,KORBA,,,,
"4,495",CHHATTISGARH,250597,Katghora,801945,383,KORBA,3272,Katghora,,
"4,496",UTTAR PRADESH,249006,Gulaothi,800750,134,BULANDSHAHR,,,,
"4,497",UTTAR PRADESH,249006,Gulaothi,800750,134,BULANDSHAHR,746,Bulandshahr,,
"4,498",MADHYA PRADESH,250706,Narwar,802113,432,SHIVPURI,,,,
"4,499",MADHYA PRADESH,250706,Narwar,802113,432,SHIVPURI,3409,Narwar,,
"4,500",MAHARASHTRA,251556,Majalgaon,802834,470,BEED,,,,
"4,501",MAHARASHTRA,251556,Majalgaon,802834,470,BEED,4219,Manjlegaon,,
"4,502",MADHYA PRADESH,250895,Runji -Gautampura,802268,410,INDORE,,,,
"4,503",MADHYA PRADESH,250895,Runji -Gautampura,802268,410,INDORE,3540,Depalpur,,
"4,504",MAHARASHTRA,251622,Kurundvad,802886,480,KOLHAPUR,,,,
"4,505",MAHARASHTRA,251622,Kurundvad,802886,480,KOLHAPUR,4286,Shirol,,
"4,506",UTTAR PRADESH,249129,Sakhanu,800847,133,BUDAUN,,,,
"4,507",UTTAR PRADESH,249129,Sakhanu,800847,133,BUDAUN,782,Budaun,,
"4,508",MADHYA PRADESH,250746,Satai,802144,398,CHHATARPUR,,,,
"4,509",MADHYA PRADESH,250746,Satai,802144,398,CHHATARPUR,3433,Bijawar,,
"4,510",GUJARAT,251090,Sanand,802482,438,AHMADABAD,,,,
"4,511",GUJARAT,251090,Sanand,802482,438,AHMADABAD,3780,Sanand,511622,Sanand (Rural) (Gibpura) (OG)
"4,512",GUJARAT,251090,Sanand,802482,438,AHMADABAD,3780,Sanand,,
"4,513",PUNJAB,248299,Kartarpur,800169,34,JALANDHAR,,,,
"4,514",PUNJAB,248299,Kartarpur,800169,34,JALANDHAR,213,Jalandhar - II,,
"4,515",BIHAR,249661,Behea,801387,193,BHOJPUR,,,,
"4,516",BIHAR,249661,Behea,801387,193,BHOJPUR,1427,Behea,,
"4,517",GUJARAT,251193,Godhra,802585,454,PANCH MAHALS,3885,Godhra,934450,Godhra
"4,518",GUJARAT,251193,Godhra,802585,454,PANCH MAHALS,,,,
"4,519",GUJARAT,251193,Godhra,802585,454,PANCH MAHALS,3885,Godhra,,
"4,520",UTTAR PRADESH,249175,Allahganj,800893,180,SHAHJAHANPUR,,,,
"4,521",UTTAR PRADESH,249175,Allahganj,800893,180,SHAHJAHANPUR,796,Jalalabad,,
"4,522",ODISHA,250537,Chhatrapur,801874,354,GANJAM,,,,
"4,523",ODISHA,250537,Chhatrapur,801874,354,GANJAM,3085,CHHATRAPUR,,
"4,524",MADHYA PRADESH,250792,Baikunthpur,802183,424,REWA,,,,
"4,525",MADHYA PRADESH,250792,Baikunthpur,802183,424,REWA,3473,Sirmour,,
"4,526",RAJASTHAN,248728,Viratnagar,800514,102,JAIPUR,,,,
"4,527",RAJASTHAN,248728,Viratnagar,800514,102,JAIPUR,539,Viratnagar,,
"4,528",ODISHA,250494,Choudwar,801843,350,CUTTACK,,,,
"4,529",ODISHA,250494,Choudwar,801843,350,CUTTACK,2954,Choudwar,,
"4,530",UTTAR PRADESH,249069,Jagner,800809,118,AGRA,,,,
"4,531",UTTAR PRADESH,249069,Jagner,800809,118,AGRA,768,Kheragarh,,
"4,532",UTTAR PRADESH,249235,Gosainganj (Ayodhya),800953,162,LUCKNOW,,,,
"4,533",UTTAR PRADESH,249235,Gosainganj (Ayodhya),800953,162,LUCKNOW,822,Mohanlalganj,,
"4,534",CHHATTISGARH,253108,Magarlod,802050,377,DHAMTARI,,,,
"4,535",CHHATTISGARH,253108,Magarlod,802050,377,DHAMTARI,3345,Magarlod,931045,Bhainsmundi
"4,536",CHHATTISGARH,253108,Magarlod,802050,377,DHAMTARI,3345,Magarlod,931046,Magarlod
"4,537",CHHATTISGARH,253108,Magarlod,802050,377,DHAMTARI,3345,Magarlod,,
"4,538",JAMMU AND KASHMIR,248150,Municipal Committee Pattan,800005,3,BARAMULLA,,,,
"4,539",JAMMU AND KASHMIR,248150,Municipal Committee Pattan,800005,3,BARAMULLA,34,Pattan,,
"4,540",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,937824,Up Mohal Main Market (209-1)
"4,541",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,937829,Up Mohal Lakhanpur (210-2)
"4,542",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,937823,Up Mohal Kosrian
"4,543",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,937825,Up Mohal Diara (207)
"4,544",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,937704,Up Mohal Changer(209-3)
"4,545",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,937826,Up Mohal Bilaspur (209-1 210-1)
"4,546",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,937830,up Mohal Baloh (211-1)
"4,547",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,937828,Kyar Khaneser (208)
"4,548",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,937821,Govind Sagar (Dyitia)
"4,549",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,937827,Jere Aab Bilaspur (209)
"4,550",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,937822,Up Mohal roda (205-1)
"4,551",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,937820,Up Mohal Nihal (200-1)
"4,552",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,19767,Baloh (211)
"4,553",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,,,,
"4,554",HIMACHAL PRADESH,248239,Bilaspur,800121,15,BILASPUR,156,Bilaspur Sadar,,
"4,555",MADHYA PRADESH,250789,Teonthar,802181,424,REWA,3471,Teonthar,930641,Shahpur 536
"4,556",MADHYA PRADESH,250789,Teonthar,802181,424,REWA,3471,Teonthar,930642,Lavarpurva 5
"4,557",MADHYA PRADESH,250789,Teonthar,802181,424,REWA,3471,Teonthar,930640,Dhendhar
"4,558",MADHYA PRADESH,250789,Teonthar,802181,424,REWA,,,,
"4,559",MADHYA PRADESH,250789,Teonthar,802181,424,REWA,3471,Teonthar,,
"4,560",GUJARAT,251044,Rapar,802442,449,KACHCHH,3723,Rapar,934932,Rapar
"4,561",GUJARAT,251044,Rapar,802442,449,KACHCHH,,,,
"4,562",GUJARAT,251044,Rapar,802442,449,KACHCHH,3723,Rapar,,
"4,563",ANDHRA PRADESH,251728,Pithapuram,802954,505,EAST GODAVARI,,,,
"4,564",ANDHRA PRADESH,251728,Pithapuram,802954,505,EAST GODAVARI,4911,Pithapuram,930964,PITHAPURAM
"4,565",ANDHRA PRADESH,251728,Pithapuram,802954,505,EAST GODAVARI,4911,Pithapuram,,
"4,566",UTTAR PRADESH,249023,Chharra Rafatpur,800766,119,ALIGARH,,,,
"4,567",UTTAR PRADESH,249023,Chharra Rafatpur,800766,119,ALIGARH,754,Atrauli,,
"4,568",BIHAR,249664,Dumraon,801390,194,BUXAR,,,,
"4,569",BIHAR,249664,Dumraon,801390,194,BUXAR,1440,Dumraon,,
"4,570",MADHYA PRADESH,250938,Boda,802302,422,RAJGARH,,,,
"4,571",MADHYA PRADESH,250938,Boda,802302,422,RAJGARH,3568,Narsinghgarh,,
"4,572",MAHARASHTRA,251579,Sangole,7220,496,SOLAPUR,,,,
"4,573",MAHARASHTRA,251579,Sangole,7220,496,SOLAPUR,4251,Sangole,,
"4,574",UTTAR PRADESH,248874,Chilkana Sultanpur,800631,177,SAHARANPUR,,,,
"4,575",UTTAR PRADESH,248874,Chilkana Sultanpur,800631,177,SAHARANPUR,703,Nakur,,
"4,576",MAHARASHTRA,251430,Khuldabad,802767,469,AURANGABAD,,,,
"4,577",MAHARASHTRA,251430,Khuldabad,802767,469,AURANGABAD,4138,Khuldabad,,
"4,578",JHARKHAND,248133,Pakur,801774,337,PAKUR,,,,
"4,579",JHARKHAND,248133,Pakur,801774,337,PAKUR,2576,Pakaur,,
"4,580",UTTAR PRADESH,248983,Muradnagar,800732,145,GHAZIABAD,,,,
"4,581",UTTAR PRADESH,248983,Muradnagar,800732,145,GHAZIABAD,738,Modinagar,,
"4,582",UTTAR PRADESH,249321,Kurara,801038,149,HAMIRPUR,,,,
"4,583",UTTAR PRADESH,249321,Kurara,801038,149,HAMIRPUR,864,Hamirpur,,
"4,584",MADHYA PRADESH,250984,Katangi Balaghat,802357,411,JABALPUR,,,,
"4,585",MADHYA PRADESH,250984,Katangi Balaghat,802357,411,JABALPUR,3629,Patan,,
"4,586",MAHARASHTRA,251533,Jejuri,802818,490,PUNE,,,,
"4,587",MAHARASHTRA,251533,Jejuri,802818,490,PUNE,4196,Purandhar,,
"4,588",RAJASTHAN,248665,Nohar,800458,101,HANUMANGARH,471,Nohar,926268,NOHAR KASBA
"4,589",RAJASTHAN,248665,Nohar,800458,101,HANUMANGARH,,,,
"4,590",RAJASTHAN,248665,Nohar,800458,101,HANUMANGARH,471,Nohar,,
"4,591",UTTAR PRADESH,248920,Nehtaur,800673,132,BIJNOR,,,,
"4,592",UTTAR PRADESH,248920,Nehtaur,800673,132,BIJNOR,715,Dhampur,,
"4,593",UTTAR PRADESH,249515,Dildarnagar Fatehpur Bazar,801225,146,GHAZIPUR,,,,
"4,594",UTTAR PRADESH,249515,Dildarnagar Fatehpur Bazar,801225,146,GHAZIPUR,991,Zamania,,
"4,595",GUJARAT,251047,Bhuj,802445,449,KACHCHH,,,,
"4,596",GUJARAT,251047,Bhuj,802445,449,KACHCHH,3726,Bhuj,506921,Mirjhapar (CT)
"4,597",GUJARAT,251047,Bhuj,802445,449,KACHCHH,3726,Bhuj,506920,Madhapar (CT)
"4,598",GUJARAT,251047,Bhuj,802445,449,KACHCHH,3726,Bhuj,506795,Palara
"4,599",GUJARAT,251047,Bhuj,802445,449,KACHCHH,3726,Bhuj,506924,Bhuj (Haripar) (OG)
"4,600",GUJARAT,251047,Bhuj,802445,449,KACHCHH,3726,Bhuj,,
"4,601",ASSAM,249916,Titabor Town,801597,290,JORHAT,,,,
"4,602",ASSAM,249916,Titabor Town,801597,290,JORHAT,2079,Teok,,
"4,603",MADHYA PRADESH,250686,Gormi,802093,395,BHIND,,,,
"4,604",MADHYA PRADESH,250686,Gormi,802093,395,BHIND,3394,Gormi,,
"4,605",KARNATAKA,251831,Terdal,803040,524,BAGALKOTE,,,,
"4,606",KARNATAKA,251831,Terdal,803040,524,BAGALKOTE,5443,Jamkhandi,,
"4,607",UTTAR PRADESH,248877,Ambehta,800634,177,SAHARANPUR,,,,
"4,608",UTTAR PRADESH,248877,Ambehta,800634,177,SAHARANPUR,703,Nakur,,
"4,609",CHHATTISGARH,250580,Manendragarh,801912,384,KOREA,,,,
"4,610",CHHATTISGARH,250580,Manendragarh,801912,384,KOREA,3234,Manendragarh,930684,Manendragarh
"4,611",CHHATTISGARH,250580,Manendragarh,801912,384,KOREA,3234,Manendragarh,,
"4,612",MADHYA PRADESH,250835,Sitamau,802213,416,MANDSAUR,,,,
"4,613",MADHYA PRADESH,250835,Sitamau,802213,416,MANDSAUR,3498,Sitamau,,
"4,614",KARNATAKA,251937,Hiriyur,803123,533,CHITRADURGA,5508,Hiriyur,938941,KRUSHNAMBUDI
"4,615",KARNATAKA,251937,Hiriyur,803123,533,CHITRADURGA,5503,Molakalmuru,938944,SOMENAHALLI
"4,616",KARNATAKA,251937,Hiriyur,803123,533,CHITRADURGA,5503,Molakalmuru,,
"4,617",KARNATAKA,251937,Hiriyur,803123,533,CHITRADURGA,5508,Hiriyur,606084,Yaradakatte
"4,618",KARNATAKA,251937,Hiriyur,803123,533,CHITRADURGA,5508,Hiriyur,606155,Somerahalli
"4,619",KARNATAKA,251937,Hiriyur,803123,533,CHITRADURGA,5508,Hiriyur,606135,Myakalurahalli
"4,620",KARNATAKA,251937,Hiriyur,803123,533,CHITRADURGA,5508,Hiriyur,606140,Hiriyur (Rural)
"4,621",KARNATAKA,251937,Hiriyur,803123,533,CHITRADURGA,,,,
"4,622",KARNATAKA,251937,Hiriyur,803123,533,CHITRADURGA,5508,Hiriyur,,
"4,623",HARYANA,248516,Indri,800380,67,KARNAL,,,,
"4,624",HARYANA,248516,Indri,800380,67,KARNAL,371,Indri,,
"4,625",HARYANA,248516,Indri,800380,67,KARNAL,371,Indri,59134,Gudah (Part) (50)
"4,626",HARYANA,248516,Indri,800380,67,KARNAL,371,Indri,59127,Indri (Rural)(Part)(46)
"4,627",UTTAR PRADESH,249026,Jalali,800769,119,ALIGARH,,,,
"4,628",UTTAR PRADESH,249026,Jalali,800769,119,ALIGARH,755,Koil,,
"4,629",MADHYA PRADESH,250941,Sironj,802306,437,VIDISHA,,,,
"4,630",MADHYA PRADESH,250941,Sironj,802306,437,VIDISHA,3571,Sironj,,
"4,631",MAHARASHTRA,251576,Barshi,802855,496,SOLAPUR,,,,
"4,632",MAHARASHTRA,251576,Barshi,802855,496,SOLAPUR,4246,Barshi,,
"4,633",UTTAR PRADESH,248917,Afzalgarh,800670,132,BIJNOR,,,,
"4,634",UTTAR PRADESH,248917,Afzalgarh,800670,132,BIJNOR,715,Dhampur,,
"4,635",MIZORAM,249767,N.Kawnpui,801500,263,KOLASIB,,,,
"4,636",MIZORAM,249767,N.Kawnpui,801500,263,KOLASIB,1899,'N' Thingdawl,,
"4,637",UTTAR PRADESH,249066,Achhnera,800806,118,AGRA,,,,
"4,638",UTTAR PRADESH,249066,Achhnera,800806,118,AGRA,767,Kiraoli,,
"4,639",UTTAR PRADESH,249238,Bachhrawan,800956,175,RAE BARELI,,,,
"4,640",UTTAR PRADESH,249238,Bachhrawan,800956,175,RAE BARELI,823,Maharajganj,,
"4,641",MADHYA PRADESH,250981,Vijayraghavgarh,802354,413,KATNI,,,,
"4,642",MADHYA PRADESH,250981,Vijayraghavgarh,802354,413,KATNI,3624,Vijayraghavgarh,,
"4,643",MADHYA PRADESH,250832,Shamgarh,802210,416,MANDSAUR,,,,
"4,644",MADHYA PRADESH,250832,Shamgarh,802210,416,MANDSAUR,3495,Shamgarh,,
"4,645",MAHARASHTRA,251513,Mahad,802805,491,RAIGAD,,,,
"4,646",MAHARASHTRA,251513,Mahad,802805,491,RAIGAD,4185,Mahad,,
"4,647",UTTAR PRADESH,249495,Rasra,801204,126,BALLIA,,,,
"4,648",UTTAR PRADESH,249495,Rasra,801204,126,BALLIA,977,Rasra,,
"4,649",ODISHA,250474,Kendujhar,801823,361,KENDUJHAR,,,,
"4,650",ODISHA,250474,Kendujhar,801823,361,KENDUJHAR,2845,Kendujhar Town,,
"4,651",MADHYA PRADESH,250855,Nalkheda,802234,667,AGAR MALWA,,,,
"4,652",MADHYA PRADESH,250855,Nalkheda,802234,667,AGAR MALWA,3516,Nalkheda,,
"4,653",KARNATAKA,251834,Bilgi,803043,524,BAGALKOTE,5444,Bilgi,598499,Bilgi (Rural)
"4,654",KARNATAKA,251834,Bilgi,803043,524,BAGALKOTE,,,,
"4,655",KARNATAKA,251834,Bilgi,803043,524,BAGALKOTE,5444,Bilgi,,
"4,656",BIHAR,249598,Murliganj,801317,205,MADHEPURA,,,,
"4,657",BIHAR,249598,Murliganj,801317,205,MADHEPURA,1164,Murliganj,,
"4,658",UTTAR PRADESH,248963,Kithaur,800715,169,MEERUT,,,,
"4,659",UTTAR PRADESH,248963,Kithaur,800715,169,MEERUT,733,Mawana,,
"4,660",MADHYA PRADESH,250749,Ajaygarh,802147,420,PANNA,,,,
"4,661",MADHYA PRADESH,250749,Ajaygarh,802147,420,PANNA,3435,Ajaigarh,,
"4,662",ASSAM,249919,Golaghat,801601,288,GOLAGHAT,,,,
"4,663",ASSAM,249919,Golaghat,801601,288,GOLAGHAT,2084,Dergaon,,
"4,664",MAHARASHTRA,251619,Ichalkaranji,802884,480,KOLHAPUR,,,,
"4,665",MAHARASHTRA,251619,Ichalkaranji,802884,480,KOLHAPUR,4285,Hatkanangle,,
"4,666",ODISHA,250534,Kodala,801871,354,GANJAM,,,,
"4,667",ODISHA,250534,Kodala,801871,354,GANJAM,3082,KODALA,,
"4,668",UTTAR PRADESH,248937,Chandausi,800689,659,SAMBHAL,,,,
"4,669",UTTAR PRADESH,248937,Chandausi,800689,659,SAMBHAL,722,Chandausi,,
"4,670",MADHYA PRADESH,250852,Badnagar,802231,435,UJJAIN,,,,
"4,671",MADHYA PRADESH,250852,Badnagar,802231,435,UJJAIN,3514,Badnagar,,
"4,672",UTTAR PRADESH,249046,Bajna,800789,167,MATHURA,762,Mat,123882,Baghara
"4,673",UTTAR PRADESH,249046,Bajna,800789,167,MATHURA,762,Mat,123907,Bulakpur
"4,674",UTTAR PRADESH,249046,Bajna,800789,167,MATHURA,762,Mat,123841,Bajna Dehat
"4,675",UTTAR PRADESH,249046,Bajna,800789,167,MATHURA,,,,
"4,676",UTTAR PRADESH,249046,Bajna,800789,167,MATHURA,762,Mat,,
"4,677",GUJARAT,251173,Ode,802561,440,ANAND,,,,
"4,678",GUJARAT,251173,Ode,802561,440,ANAND,3864,Anand Rural,930284,Ode
"4,679",GUJARAT,251173,Ode,802561,440,ANAND,3864,Anand Rural,,
"4,680",MAHARASHTRA,251516,Junnar,802806,490,PUNE,,,,
"4,681",MAHARASHTRA,251516,Junnar,802806,490,PUNE,4187,Junnar,,
"4,682",UTTAR PRADESH,249155,Fatehganj Purvi,800872,130,BAREILLY,,,,
"4,683",UTTAR PRADESH,249155,Fatehganj Purvi,800872,130,BAREILLY,789,Faridpur,,
"4,684",GUJARAT,251150,Mangrol,802532,448,JUNAGADH,,,,
"4,685",GUJARAT,251150,Mangrol,802532,448,JUNAGADH,3832,Mangrol,514836,Mangrol
"4,686",GUJARAT,251150,Mangrol,802532,448,JUNAGADH,3832,Mangrol,,
"4,687",RAJASTHAN,248748,Didwana,800534,110,NAGAUR,558,Didwana,926521,DIDWANA
"4,688",RAJASTHAN,248748,Didwana,800534,110,NAGAUR,,,,
"4,689",RAJASTHAN,248748,Didwana,800534,110,NAGAUR,558,Didwana,,
"4,690",UTTAR PRADESH,249258,Talgram,800977,155,KANNAUJ,,,,
"4,691",UTTAR PRADESH,249258,Talgram,800977,155,KANNAUJ,833,Chhibramau,,
"4,692",KARNATAKA,251814,Raybag,803026,527,BELAGAVI,5435,Raybag,597360,Raibag (Rural)
"4,693",KARNATAKA,251814,Raybag,803026,527,BELAGAVI,,,,
"4,694",KARNATAKA,251814,Raybag,803026,527,BELAGAVI,5435,Raybag,,
"4,695",RAJASTHAN,248857,Anta,800614,89,BARAN,,,,
"4,696",RAJASTHAN,248857,Anta,800614,89,BARAN,671,Antah,,
"4,697",ODISHA,250557,Khariar,801895,368,NUAPADA,,,,
"4,698",ODISHA,250557,Khariar,801895,368,NUAPADA,3156,KHARIAR,,
"4,699",JAMMU AND KASHMIR,248196,Municipal Committee R S Pura,800074,5,JAMMU,,,,
"4,700",JAMMU AND KASHMIR,248196,Municipal Committee R S Pura,800074,5,JAMMU,80,Ranbir Singh Pura,,
"4,701",ASSAM,249896,Dibrugarh,801586,286,DIBRUGARH,,,,
"4,702",ASSAM,249896,Dibrugarh,801586,286,DIBRUGARH,2064,Dibrugarh East,,
"4,703",MAHARASHTRA,251410,Deglur,802747,485,NANDED,,,,
"4,704",MAHARASHTRA,251410,Deglur,802747,485,NANDED,4110,Deglur,,
"4,705",ODISHA,250451,Brajarajnagar,801807,357,JHARSUGUDA,,,,
"4,706",ODISHA,250451,Brajarajnagar,801807,357,JHARSUGUDA,2774,Orient,,
"4,707",MADHYA PRADESH,250961,Badi,802330,421,RAISEN,,,,
"4,708",MADHYA PRADESH,250961,Badi,802330,421,RAISEN,3595,Badi,,
"4,709",MAHARASHTRA,248081,Municipal Council Desaiganj ( Wadsa),802717,475,GADCHIROLI,,,,
"4,710",MAHARASHTRA,248081,Municipal Council Desaiganj ( Wadsa),802717,475,GADCHIROLI,4052,Desaiganj (Vadasa),,
"4,711",KARNATAKA,251911,Bhatkal,803099,550,UTTARA KANNADA,5488,Bhatkal,938820,SUSAGADI
"4,712",KARNATAKA,251911,Bhatkal,803099,550,UTTARA KANNADA,,,,
"4,713",KARNATAKA,251911,Bhatkal,803099,550,UTTARA KANNADA,5488,Bhatkal,,
"4,714",PUNJAB,248276,Khemkaran,800256,609,Tarn Taran,,,,
"4,715",PUNJAB,248276,Khemkaran,800256,609,Tarn Taran,260,Patti,,
"4,716",UTTAR PRADESH,248957,Lawar,800709,169,MEERUT,,,,
"4,717",UTTAR PRADESH,248957,Lawar,800709,169,MEERUT,732,Sardhana,,
"4,718",UTTAR PRADESH,249464,Majhauliraj,801179,137,DEORIA,,,,
"4,719",UTTAR PRADESH,249464,Majhauliraj,801179,137,DEORIA,962,Salempur,,
"4,720",ANDHRA PRADESH,251762,Markapur,802986,517,PRAKASAM,,,,
"4,721",ANDHRA PRADESH,251762,Markapur,802986,517,PRAKASAM,5115,Markapur,,
"4,722",HIMACHAL PRADESH,248230,Bhota,800112,17,HAMIRPUR,6885,Bhota,939635,Hatera (40-40)
"4,723",HIMACHAL PRADESH,248230,Bhota,800112,17,HAMIRPUR,6885,Bhota,939634,Bhota(40-30)
"4,724",HIMACHAL PRADESH,248230,Bhota,800112,17,HAMIRPUR,6885,Bhota,,
"4,725",HIMACHAL PRADESH,248230,Bhota,800112,17,HAMIRPUR,,,,
"4,726",HIMACHAL PRADESH,248230,Bhota,800112,17,HAMIRPUR,144,Barsar,,
"4,727",UTTAR PRADESH,249017,Chhatari,800761,134,BULANDSHAHR,,,,
"4,728",UTTAR PRADESH,249017,Chhatari,800761,134,BULANDSHAHR,750,Shikarpur,,
"4,729",UTTAR PRADESH,249060,Dayalbagh,800802,118,AGRA,,,,
"4,730",UTTAR PRADESH,249060,Dayalbagh,800802,118,AGRA,766,Agra,,
"4,731",UTTAR PRADESH,249404,Sultanpur,801119,185,SULTANPUR,,,,
