Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name
251990,Nelamangala,26456,5,Nelamangala (TP) - Ward No.5
251990,Nelamangala,26457,6,Nelamangala (TP) - Ward No.6
251990,Nelamangala,26458,7,Nelamangala (TP) - Ward No.7
251990,Nelamangala,26459,8,Nelamangala (TP) - Ward No.8
251990,Nelamangala,26460,9,Nelamangala (TP) - Ward No.9
251809,Nipani,24434,1,Nipani  (CMC) - Ward No.1
251809,Nipani,24443,10,Nipani  (CMC) - Ward No.10
251809,Nipani,24444,11,Nipani  (CMC) - Ward No.11
251809,Nipani,24445,12,Nipani  (CMC) - Ward No.12
251809,Nipani,24446,13,Nipani  (CMC) - Ward No.13
251809,Nipani,24447,14,Nipani  (CMC) - Ward No.14
251809,Nipani,24448,15,Nipani  (CMC) - Ward No.15
251809,Nipani,24449,16,Nipani  (CMC) - Ward No.16
251809,Nipani,24450,17,Nipani  (CMC) - Ward No.17
251809,Nipani,24451,18,Nipani  (CMC) - Ward No.18
251809,Nipani,24452,19,Nipani  (CMC) - Ward No.19
251809,Nipani,24435,2,Nipani  (CMC) - Ward No.2
251809,Nipani,24453,20,Nipani  (CMC) - Ward No.20
251809,Nipani,24454,21,Nipani  (CMC) - Ward No.21
251809,Nipani,24455,22,Nipani  (CMC) - Ward No.22
251809,Nipani,24456,23,Nipani  (CMC) - Ward No.23
251809,Nipani,24457,24,Nipani  (CMC) - Ward No.24
251809,Nipani,24458,25,Nipani  (CMC) - Ward No.25
251809,Nipani,24459,26,Nipani  (CMC) - Ward No.26
251809,Nipani,24460,27,Nipani  (CMC) - Ward No.27
251809,Nipani,24461,28,Nipani  (CMC) - Ward No.28
251809,Nipani,24462,29,Nipani  (CMC) - Ward No.29
251809,Nipani,24436,3,Nipani  (CMC) - Ward No.3
251809,Nipani,24463,30,Nipani  (CMC) - Ward No.30
251809,Nipani,24464,31,Nipani  (CMC) - Ward No.31
251809,Nipani,24437,4,Nipani  (CMC) - Ward No.4
251809,Nipani,24438,5,Nipani  (CMC) - Ward No.5
251809,Nipani,24439,6,Nipani  (CMC) - Ward No.6
251809,Nipani,24440,7,Nipani  (CMC) - Ward No.7
251809,Nipani,24441,8,Nipani  (CMC) - Ward No.8
251809,Nipani,24442,9,Nipani  (CMC) - Ward No.9
252003,Pandavapura,26725,1,Pandavapura (TP) - Ward No.1
252003,Pandavapura,26734,10,Pandavapura (TP) - Ward No.10
252003,Pandavapura,26735,11,Pandavapura (TP) - Ward No.11
252003,Pandavapura,26736,12,Pandavapura (TP) - Ward No.12
252003,Pandavapura,26737,13,Pandavapura (TP) - Ward No.13
252003,Pandavapura,26738,14,Pandavapura (TP) - Ward No.14
252003,Pandavapura,26739,15,Pandavapura (TP) - Ward No.15
252003,Pandavapura,26740,16,Pandavapura (TP) - Ward No.16
252003,Pandavapura,26741,17,Pandavapura (TP) - Ward No.17
252003,Pandavapura,26726,2,Pandavapura (TP) - Ward No.2
252003,Pandavapura,26727,3,Pandavapura (TP) - Ward No.3
252003,Pandavapura,26728,4,Pandavapura (TP) - Ward No.4
252003,Pandavapura,26729,5,Pandavapura (TP) - Ward No.5
252003,Pandavapura,26730,6,Pandavapura (TP) - Ward No.6
252003,Pandavapura,26731,7,Pandavapura (TP) - Ward No.7
252003,Pandavapura,26732,8,Pandavapura (TP) - Ward No.8
252003,Pandavapura,26733,9,Pandavapura (TP) - Ward No.9
251970,Pavagada,25356,1,Pavagada (TP) - Ward No.1
251970,Pavagada,25365,10,Pavagada (TP) - Ward No.10
251970,Pavagada,25366,11,Pavagada (TP) - Ward No.11
251970,Pavagada,25367,12,Pavagada (TP) - Ward No.12
251970,Pavagada,25368,13,Pavagada (TP) - Ward No.13
251970,Pavagada,25369,14,Pavagada (TP) - Ward No.14
251970,Pavagada,25370,15,Pavagada (TP) - Ward No.15
251970,Pavagada,25371,16,Pavagada (TP) - Ward No.16
251970,Pavagada,25372,17,Pavagada (TP) - Ward No.17
251970,Pavagada,25373,18,Pavagada (TP) - Ward No.18
251970,Pavagada,25374,19,Pavagada (TP) - Ward No.19
251970,Pavagada,25357,2,Pavagada (TP) - Ward No.2
251970,Pavagada,25375,20,Pavagada (TP) - Ward No.20
251970,Pavagada,25358,3,Pavagada (TP) - Ward No.3
251970,Pavagada,25359,4,Pavagada (TP) - Ward No.4
251970,Pavagada,25360,5,Pavagada (TP) - Ward No.5
251970,Pavagada,25361,6,Pavagada (TP) - Ward No.6
251970,Pavagada,25362,7,Pavagada (TP) - Ward No.7
251970,Pavagada,25363,8,Pavagada (TP) - Ward No.8
251970,Pavagada,25364,9,Pavagada (TP) - Ward No.9
252042,Piriyapatna,28770,1,Piriyapatna (TP) - Ward No.1
252042,Piriyapatna,28779,10,Piriyapatna (TP) - Ward No.10
252042,Piriyapatna,28780,11,Piriyapatna (TP) - Ward No.11
252042,Piriyapatna,28781,12,Piriyapatna (TP) - Ward No.12
252042,Piriyapatna,28782,13,Piriyapatna (TP) - Ward No.13
252042,Piriyapatna,2523,14,Piriyapatna (TP) - Ward No.14
252042,Piriyapatna,2524,15,Piriyapatna (TP) - Ward No.15
252042,Piriyapatna,28771,2,Piriyapatna (TP) - Ward No.2
252042,Piriyapatna,28772,3,Piriyapatna (TP) - Ward No.3
252042,Piriyapatna,28773,4,Piriyapatna (TP) - Ward No.4
252042,Piriyapatna,28774,5,Piriyapatna (TP) - Ward No.5
252042,Piriyapatna,28775,6,Piriyapatna (TP) - Ward No.6
252042,Piriyapatna,28776,7,Piriyapatna (TP) - Ward No.7
252042,Piriyapatna,28777,8,Piriyapatna (TP) - Ward No.8
252042,Piriyapatna,28778,9,Piriyapatna (TP) - Ward No.9
252035,Puttur,28405,1,Puttur(TMC) - Ward No.1
252035,Puttur,28414,10,Puttur(TMC) - Ward No.10
252035,Puttur,28415,11,Puttur(TMC) - Ward No.11
252035,Puttur,28416,12,Puttur(TMC) - Ward No.12
252035,Puttur,28417,13,Puttur(TMC) - Ward No.13
252035,Puttur,28418,14,Puttur(TMC) - Ward No.14
252035,Puttur,28419,15,Puttur(TMC) - Ward No.15
252035,Puttur,28420,16,Puttur(TMC) - Ward No.16
252035,Puttur,28421,17,Puttur(TMC) - Ward No.17
252035,Puttur,28422,18,Puttur(TMC) - Ward No.18
252035,Puttur,28423,19,Puttur(TMC) - Ward No.19
252035,Puttur,28406,2,Puttur(TMC) - Ward No.2
252035,Puttur,28424,20,Puttur(TMC) - Ward No.20
252035,Puttur,28425,21,Puttur(TMC) - Ward No.21
252035,Puttur,28426,22,Puttur(TMC) - Ward No.22
252035,Puttur,28427,23,Puttur(TMC) - Ward No.23
252035,Puttur,28428,24,Puttur(TMC) - Ward No.24
252035,Puttur,28429,25,Puttur(TMC) - Ward No.25
252035,Puttur,28430,26,Puttur(TMC) - Ward No.26
252035,Puttur,28431,27,Puttur(TMC) - Ward No.27
252035,Puttur,28407,3,Puttur(TMC) - Ward No.3
252035,Puttur,28408,4,Puttur(TMC) - Ward No.4
252035,Puttur,28409,5,Puttur(TMC) - Ward No.5
252035,Puttur,28410,6,Puttur(TMC) - Ward No.6
252035,Puttur,28411,7,Puttur(TMC) - Ward No.7
252035,Puttur,28412,8,Puttur(TMC) - Ward No.8
252035,Puttur,28413,9,Puttur(TMC) - Ward No.9
251833,Rabkavi-Banhatti,25955,1,Rabkavi-Banhatti (CMC) - Ward No.1
251833,Rabkavi-Banhatti,25964,10,Rabkavi-Banhatti (CMC) - Ward No.10
251833,Rabkavi-Banhatti,25965,11,Rabkavi-Banhatti (CMC) - Ward No.11
251833,Rabkavi-Banhatti,25966,12,Rabkavi-Banhatti (CMC) - Ward No.12
251833,Rabkavi-Banhatti,25967,13,Rabkavi-Banhatti (CMC) - Ward No.13
251833,Rabkavi-Banhatti,25968,14,Rabkavi-Banhatti (CMC) - Ward No.14
251833,Rabkavi-Banhatti,25969,15,Rabkavi-Banhatti (CMC) - Ward No.15
251833,Rabkavi-Banhatti,25970,16,Rabkavi-Banhatti (CMC) - Ward No.16
251833,Rabkavi-Banhatti,25971,17,Rabkavi-Banhatti (CMC) - Ward No.17
251833,Rabkavi-Banhatti,25972,18,Rabkavi-Banhatti (CMC) - Ward No.18
251833,Rabkavi-Banhatti,25973,19,Rabkavi-Banhatti (CMC) - Ward No.19
251833,Rabkavi-Banhatti,25956,2,Rabkavi-Banhatti (CMC) - Ward No.2
251833,Rabkavi-Banhatti,26057,20,Rabkavi-Banhatti (CMC) - Ward No.20
251833,Rabkavi-Banhatti,26058,21,Rabkavi-Banhatti (CMC) - Ward No.21
251833,Rabkavi-Banhatti,26059,22,Rabkavi-Banhatti (CMC) - Ward No.22
251833,Rabkavi-Banhatti,26060,23,Rabkavi-Banhatti (CMC) - Ward No.23
251833,Rabkavi-Banhatti,26061,24,Rabkavi-Banhatti (CMC) - Ward No.24
251833,Rabkavi-Banhatti,26062,25,Rabkavi-Banhatti (CMC) - Ward No.25
251833,Rabkavi-Banhatti,26063,26,Rabkavi-Banhatti (CMC) - Ward No.26
251833,Rabkavi-Banhatti,26064,27,Rabkavi-Banhatti (CMC) - Ward No.27
251833,Rabkavi-Banhatti,26065,28,Rabkavi-Banhatti (CMC) - Ward No.28
251833,Rabkavi-Banhatti,26066,29,Rabkavi-Banhatti (CMC) - Ward No.29
251833,Rabkavi-Banhatti,25957,3,Rabkavi-Banhatti (CMC) - Ward No.3
251833,Rabkavi-Banhatti,26067,30,Rabkavi-Banhatti (CMC) - Ward No.30
251833,Rabkavi-Banhatti,26068,31,Rabkavi-Banhatti (CMC) - Ward No.31
251833,Rabkavi-Banhatti,25958,4,Rabkavi-Banhatti (CMC) - Ward No.4
251833,Rabkavi-Banhatti,25959,5,Rabkavi-Banhatti (CMC) - Ward No.5
251833,Rabkavi-Banhatti,25960,6,Rabkavi-Banhatti (CMC) - Ward No.6
251833,Rabkavi-Banhatti,25961,7,Rabkavi-Banhatti (CMC) - Ward No.7
251833,Rabkavi-Banhatti,25962,8,Rabkavi-Banhatti (CMC) - Ward No.8
251833,Rabkavi-Banhatti,25963,9,Rabkavi-Banhatti (CMC) - Ward No.9
251876,Raichur,27656,1,Raichur (CMC) - Ward No.1
251876,Raichur,27665,10,Raichur (CMC) - Ward No.10
251876,Raichur,27666,11,Raichur (CMC) - Ward No.11
251876,Raichur,27667,12,Raichur (CMC) - Ward No.12
251876,Raichur,27668,13,Raichur (CMC) - Ward No.13
251876,Raichur,27669,14,Raichur (CMC) - Ward No.14
251876,Raichur,27670,15,Raichur (CMC) - Ward No.15
251876,Raichur,27671,16,Raichur (CMC) - Ward No.16
251876,Raichur,27672,17,Raichur (CMC) - Ward No.17
251876,Raichur,27673,18,Raichur (CMC) - Ward No.18
251876,Raichur,27674,19,Raichur (CMC) - Ward No.19
251876,Raichur,27657,2,Raichur (CMC) - Ward No.2
251876,Raichur,27675,20,Raichur (CMC) - Ward No.20
251876,Raichur,27676,21,Raichur (CMC) - Ward No.21
251876,Raichur,27677,22,Raichur (CMC) - Ward No.22
251876,Raichur,27678,23,Raichur (CMC) - Ward No.23
251876,Raichur,27679,24,Raichur (CMC) - Ward No.24
251876,Raichur,27680,25,Raichur (CMC) - Ward No.25
251876,Raichur,27681,26,Raichur (CMC) - Ward No.26
251876,Raichur,27682,27,Raichur (CMC) - Ward No.27
251876,Raichur,27683,28,Raichur (CMC) - Ward No.28
251876,Raichur,27684,29,Raichur (CMC) - Ward No.29
251876,Raichur,27658,3,Raichur (CMC) - Ward No.3
251876,Raichur,27685,30,Raichur (CMC) - Ward No.30
251876,Raichur,27686,31,Raichur (CMC) - Ward No.31
251876,Raichur,27687,32,Raichur (CMC) - Ward No.32
251876,Raichur,27688,33,Raichur (CMC) - Ward No.33
251876,Raichur,27689,34,Raichur (CMC) - Ward No.34
251876,Raichur,27690,35,Raichur (CMC) - Ward No.35
251876,Raichur,27659,4,Raichur (CMC) - Ward No.4
251876,Raichur,27660,5,Raichur (CMC) - Ward No.5
251876,Raichur,27661,6,Raichur (CMC) - Ward No.6
251876,Raichur,27662,7,Raichur (CMC) - Ward No.7
251876,Raichur,27663,8,Raichur (CMC) - Ward No.8
251876,Raichur,27664,9,Raichur (CMC) - Ward No.9
253186,Ramanagara,65126,1,Magadi (TMC) - Ward No.1
253186,Ramanagara,65144,10,Magadi (TMC) - Ward No.10
253186,Ramanagara,65146,11,Magadi (TMC) - Ward No.11
253186,Ramanagara,65148,12,Magadi (TMC) - Ward No.12
253186,Ramanagara,65150,13,Magadi (TMC) - Ward No.13
253186,Ramanagara,65152,14,Magadi (TMC) - Ward No.14
253186,Ramanagara,65154,15,Magadi (TMC) - Ward No.15
253186,Ramanagara,65156,16,Magadi (TMC) - Ward No.16
253186,Ramanagara,65158,17,Magadi (TMC) - Ward No.17
253186,Ramanagara,65160,18,Magadi (TMC) - Ward No.18
253186,Ramanagara,65162,19,Magadi (TMC) - Ward No.19
253186,Ramanagara,65128,2,Magadi (TMC) - Ward No.2
253186,Ramanagara,65164,20,Magadi (TMC) - Ward No.20
253186,Ramanagara,65545,21,Magadi (TMC) - Ward No.21
253186,Ramanagara,65547,22,Magadi (TMC) - Ward No.22
253186,Ramanagara,65549,23,Magadi (TMC) - Ward No.23
253186,Ramanagara,65130,3,Magadi (TMC) - Ward No.3
253186,Ramanagara,65132,4,Magadi (TMC) - Ward No.4
253186,Ramanagara,65134,5,Magadi (TMC) - Ward No.5
253186,Ramanagara,65136,6,Magadi (TMC) - Ward No.6
253186,Ramanagara,65138,7,Magadi (TMC) - Ward No.7
253186,Ramanagara,65140,8,Magadi (TMC) - Ward No.8
253186,Ramanagara,65142,9,Magadi (TMC) - Ward No.9
251829,Ramdurg,25704,1,Ramdurg (TMC) - Ward No.1
251829,Ramdurg,25892,10,Ramdurg (TMC) - Ward No.10
251829,Ramdurg,25893,11,Ramdurg (TMC) - Ward No.11
251829,Ramdurg,25894,12,Ramdurg (TMC) - Ward No.12
251829,Ramdurg,25895,13,Ramdurg (TMC) - Ward No.13
251829,Ramdurg,25896,14,Ramdurg (TMC) - Ward No.14
251829,Ramdurg,25897,15,Ramdurg (TMC) - Ward No.15
251829,Ramdurg,25898,16,Ramdurg (TMC) - Ward No.16
251829,Ramdurg,25899,17,Ramdurg (TMC) - Ward No.17
251829,Ramdurg,25900,18,Ramdurg (TMC) - Ward No.18
251829,Ramdurg,25901,19,Ramdurg (TMC) - Ward No.19
251829,Ramdurg,25705,2,Ramdurg (TMC) - Ward No.2
251829,Ramdurg,25902,20,Ramdurg (TMC) - Ward No.20
251829,Ramdurg,25903,21,Ramdurg (TMC) - Ward No.21
251829,Ramdurg,25904,22,Ramdurg (TMC) - Ward No.22
251829,Ramdurg,25905,23,Ramdurg (TMC) - Ward No.23
251829,Ramdurg,25885,3,Ramdurg (TMC) - Ward No.3
251829,Ramdurg,25886,4,Ramdurg (TMC) - Ward No.4
251829,Ramdurg,25887,5,Ramdurg (TMC) - Ward No.5
251829,Ramdurg,25888,6,Ramdurg (TMC) - Ward No.6
251829,Ramdurg,25889,7,Ramdurg (TMC) - Ward No.7
251829,Ramdurg,25890,8,Ramdurg (TMC) - Ward No.8
251829,Ramdurg,25891,9,Ramdurg (TMC) - Ward No.9
251919,Ranibennur,30078,1,Ranibennur (CMC) - Ward No.1
251919,Ranibennur,30087,10,Ranibennur (CMC) - Ward No.10
251919,Ranibennur,30088,11,Ranibennur (CMC) - Ward No.11
251919,Ranibennur,30089,12,Ranibennur (CMC) - Ward No.12
251919,Ranibennur,30090,13,Ranibennur (CMC) - Ward No.13
251919,Ranibennur,30091,14,Ranibennur (CMC) - Ward No.14
251919,Ranibennur,30092,15,Ranibennur (CMC) - Ward No.15
251919,Ranibennur,30093,16,Ranibennur (CMC) - Ward No.16
251919,Ranibennur,30094,17,Ranibennur (CMC) - Ward No.17
251919,Ranibennur,30095,18,Ranibennur (CMC) - Ward No.18
251919,Ranibennur,30096,19,Ranibennur (CMC) - Ward No.19
251919,Ranibennur,30079,2,Ranibennur (CMC) - Ward No.2
251919,Ranibennur,30097,20,Ranibennur (CMC) - Ward No.20
251919,Ranibennur,30098,21,Ranibennur (CMC) - Ward No.21
251919,Ranibennur,30099,22,Ranibennur (CMC) - Ward No.22
251919,Ranibennur,30100,23,Ranibennur (CMC) - Ward No.23
251919,Ranibennur,30101,24,Ranibennur (CMC) - Ward No.24
251919,Ranibennur,30102,25,Ranibennur (CMC) - Ward No.25
251919,Ranibennur,30103,26,Ranibennur (CMC) - Ward No.26
251919,Ranibennur,30104,27,Ranibennur (CMC) - Ward No.27
251919,Ranibennur,30105,28,Ranibennur (CMC) - Ward No.28
251919,Ranibennur,30106,29,Ranibennur (CMC) - Ward No.29
251919,Ranibennur,30080,3,Ranibennur (CMC) - Ward No.3
251919,Ranibennur,30107,30,Ranibennur (CMC) - Ward No.30
251919,Ranibennur,30108,31,Ranibennur (CMC) - Ward No.31
251919,Ranibennur,30081,4,Ranibennur (CMC) - Ward No.4
251919,Ranibennur,30082,5,Ranibennur (CMC) - Ward No.5
251919,Ranibennur,30083,6,Ranibennur (CMC) - Ward No.6
251919,Ranibennur,30084,7,Ranibennur (CMC) - Ward No.7
251919,Ranibennur,30085,8,Ranibennur (CMC) - Ward No.8
251919,Ranibennur,30086,9,Ranibennur (CMC) - Ward No.9
251814,Raybag,24707,1,Raybag (TP) - Ward No.1
251814,Raybag,24716,10,Raybag (TP) - Ward No.10
251814,Raybag,24717,11,Raybag (TP) - Ward No.11
251814,Raybag,24718,12,Raybag (TP) - Ward No.12
251814,Raybag,24719,13,Raybag (TP) - Ward No.13
251814,Raybag,923221,14,Raybag (TP) - Ward No.14
251814,Raybag,923222,15,Raybag (TP) - Ward No.15
251814,Raybag,24708,2,Raybag (TP) - Ward No.2
251814,Raybag,24709,3,Raybag (TP) - Ward No.3
251814,Raybag,24710,4,Raybag (TP) - Ward No.4
251814,Raybag,24711,5,Raybag (TP) - Ward No.5
251814,Raybag,24712,6,Raybag (TP) - Ward No.6
251814,Raybag,24713,7,Raybag (TP) - Ward No.7
251814,Raybag,24714,8,Raybag (TP) - Ward No.8
251814,Raybag,24715,9,Raybag (TP) - Ward No.9
251988,Robertson Pet,25855,37,Chinnakote  (OG) - Ward No.37
251988,Robertson Pet,25857,39,Dasara Hosahalli  (OG) - Ward No.39
251988,Robertson Pet,25854,36,Devaganahalli  (OG) - Ward No.36
251988,Robertson Pet,25858,40,Doddur Karpanhalli (OG) - Ward No.40
251988,Robertson Pet,25856,38,Kathihalli  (OG) - Ward No.38
251988,Robertson Pet,25859,41,Parandahalli  (OG) (Part)  - Ward No.41
251988,Robertson Pet,25819,1,Robertson Pet (CMC) - Ward No.1
251988,Robertson Pet,25828,10,Robertson Pet (CMC) - Ward No.10
251988,Robertson Pet,25829,11,Robertson Pet (CMC) - Ward No.11
251988,Robertson Pet,25830,12,Robertson Pet (CMC) - Ward No.12
251988,Robertson Pet,25831,13,Robertson Pet (CMC) - Ward No.13
251988,Robertson Pet,25832,14,Robertson Pet (CMC) - Ward No.14
251988,Robertson Pet,25833,15,Robertson Pet (CMC) - Ward No.15
251988,Robertson Pet,25834,16,Robertson Pet (CMC) - Ward No.16
251988,Robertson Pet,25835,17,Robertson Pet (CMC) - Ward No.17
251988,Robertson Pet,25836,18,Robertson Pet (CMC) - Ward No.18
251988,Robertson Pet,25837,19,Robertson Pet (CMC) - Ward No.19
251988,Robertson Pet,25820,2,Robertson Pet (CMC) - Ward No.2
251988,Robertson Pet,25838,20,Robertson Pet (CMC) - Ward No.20
251988,Robertson Pet,25839,21,Robertson Pet (CMC) - Ward No.21
251988,Robertson Pet,25840,22,Robertson Pet (CMC) - Ward No.22
251988,Robertson Pet,25841,23,Robertson Pet (CMC) - Ward No.23
251988,Robertson Pet,25842,24,Robertson Pet (CMC) - Ward No.24
251988,Robertson Pet,25843,25,Robertson Pet (CMC) - Ward No.25
251988,Robertson Pet,25844,26,Robertson Pet (CMC) - Ward No.26
251988,Robertson Pet,25845,27,Robertson Pet (CMC) - Ward No.27
251988,Robertson Pet,25846,28,Robertson Pet (CMC) - Ward No.28
251988,Robertson Pet,25847,29,Robertson Pet (CMC) - Ward No.29
251988,Robertson Pet,25821,3,Robertson Pet (CMC) - Ward No.3
251988,Robertson Pet,25848,30,Robertson Pet (CMC) - Ward No.30
251988,Robertson Pet,25849,31,Robertson Pet (CMC) - Ward No.31
251988,Robertson Pet,25850,32,Robertson Pet (CMC) - Ward No.32
251988,Robertson Pet,25851,33,Robertson Pet (CMC) - Ward No.33
251988,Robertson Pet,25852,34,Robertson Pet (CMC) - Ward No.34
251988,Robertson Pet,25853,35,Robertson Pet (CMC) - Ward No.35
251988,Robertson Pet,25822,4,Robertson Pet (CMC) - Ward No.4
251988,Robertson Pet,25823,5,Robertson Pet (CMC) - Ward No.5
251988,Robertson Pet,25824,6,Robertson Pet (CMC) - Ward No.6
251988,Robertson Pet,25825,7,Robertson Pet (CMC) - Ward No.7
251988,Robertson Pet,25826,8,Robertson Pet (CMC) - Ward No.8
251988,Robertson Pet,25827,9,Robertson Pet (CMC) - Ward No.9
251885,Ron,27906,1,Ron (TP) - Ward No.1
251885,Ron,27915,10,Ron (TP) - Ward No.10
251885,Ron,27916,11,Ron (TP) - Ward No.11
251885,Ron,27917,12,Ron (TP) - Ward No.12
251885,Ron,27918,13,Ron (TP) - Ward No.13
251885,Ron,27919,14,Ron (TP) - Ward No.14
251885,Ron,27920,15,Ron (TP) - Ward No.15
251885,Ron,27921,16,Ron (TP) - Ward No.16
251885,Ron,27922,17,Ron (TP) - Ward No.17
251885,Ron,27923,18,Ron (TP) - Ward No.18
251885,Ron,27924,19,Ron (TP) - Ward No.19
251885,Ron,27907,2,Ron (TP) - Ward No.2
251885,Ron,27925,20,Ron (TP) - Ward No.20
251885,Ron,27908,3,Ron (TP) - Ward No.3
251885,Ron,27909,4,Ron (TP) - Ward No.4
251885,Ron,27910,5,Ron (TP) - Ward No.5
251885,Ron,27911,6,Ron (TP) - Ward No.6
251885,Ron,27912,7,Ron (TP) - Ward No.7
251885,Ron,27913,8,Ron (TP) - Ward No.8
251885,Ron,27914,9,Ron (TP) - Ward No.9
251810,Sadalgi,63182,1,Sadalgi (TP) - Ward No.1
251810,Sadalgi,63191,10,Sadalgi (TP) - Ward No.10
251810,Sadalgi,63192,11,Sadalgi (TP) - Ward No.11
251810,Sadalgi,63193,12,Sadalgi (TP) - Ward No.12
251810,Sadalgi,63194,13,Sadalgi (TP) - Ward No.13
251810,Sadalgi,63195,14,Sadalgi (TP) - Ward No.14
251810,Sadalgi,63196,15,Sadalgi (TP) - Ward No.15
251810,Sadalgi,63197,16,Sadalgi (TP) - Ward No.16
251810,Sadalgi,923225,17,Sadalgi (TP) - Ward No.17
251810,Sadalgi,923237,18,Sadalgi (TP) - Ward No.18
251810,Sadalgi,923241,19,Sadalgi (TP) - Ward No.19
251810,Sadalgi,63183,2,Sadalgi (TP) - Ward No.2
251810,Sadalgi,923244,20,Sadalgi (TP) - Ward No.20
251810,Sadalgi,63184,3,Sadalgi (TP) - Ward No.3
251810,Sadalgi,63185,4,Sadalgi (TP) - Ward No.4
251810,Sadalgi,63186,5,Sadalgi (TP) - Ward No.5
251810,Sadalgi,63187,6,Sadalgi (TP) - Ward No.6
251810,Sadalgi,63188,7,Sadalgi (TP) - Ward No.7
251810,Sadalgi,63189,8,Sadalgi (TP) - Ward No.8
251810,Sadalgi,63190,9,Sadalgi (TP) - Ward No.9
251945,Sagar,31249,1,Sagar (TMC) - Ward No.1
251945,Sagar,31258,10,Sagar (TMC) - Ward No.10
251945,Sagar,31259,11,Sagar (TMC) - Ward No.11
251945,Sagar,31260,12,Sagar (TMC) - Ward No.12
251945,Sagar,31261,13,Sagar (TMC) - Ward No.13
251945,Sagar,31262,14,Sagar (TMC) - Ward No.14
251945,Sagar,31263,15,Sagar (TMC) - Ward No.15
251945,Sagar,31264,16,Sagar (TMC) - Ward No.16
251945,Sagar,31265,17,Sagar (TMC) - Ward No.17
251945,Sagar,31266,18,Sagar (TMC) - Ward No.18
251945,Sagar,31267,19,Sagar (TMC) - Ward No.19
251945,Sagar,31250,2,Sagar (TMC) - Ward No.2
251945,Sagar,31268,20,Sagar (TMC) - Ward No.20
251945,Sagar,31269,21,Sagar (TMC) - Ward No.21
251945,Sagar,31270,22,Sagar (TMC) - Ward No.22
251945,Sagar,31271,23,Sagar (TMC) - Ward No.23
251945,Sagar,31272,24,Sagar (TMC) - Ward No.24
251945,Sagar,31273,25,Sagar (TMC) - Ward No.25
251945,Sagar,31274,26,Sagar (TMC) - Ward No.26
251945,Sagar,31275,27,Sagar (TMC) - Ward No.27
251945,Sagar,31251,3,Sagar (TMC) - Ward No.3
251945,Sagar,31252,4,Sagar (TMC) - Ward No.4
251945,Sagar,31253,5,Sagar (TMC) - Ward No.5
251945,Sagar,31254,6,Sagar (TMC) - Ward No.6
251945,Sagar,31255,7,Sagar (TMC) - Ward No.7
251945,Sagar,31256,8,Sagar (TMC) - Ward No.8
251945,Sagar,31257,9,Sagar (TMC) - Ward No.9
252008,Sakleshpur,27724,1,Sakleshpur (TMC) - Ward No.1
252008,Sakleshpur,27733,10,Sakleshpur (TMC) - Ward No.10
252008,Sakleshpur,27734,11,Sakleshpur (TMC) - Ward No.11
252008,Sakleshpur,27735,12,Sakleshpur (TMC) - Ward No.12
252008,Sakleshpur,27736,13,Sakleshpur (TMC) - Ward No.13
252008,Sakleshpur,27737,14,Sakleshpur (TMC) - Ward No.14
252008,Sakleshpur,27738,15,Sakleshpur (TMC) - Ward No.15
252008,Sakleshpur,27739,16,Sakleshpur (TMC) - Ward No.16
252008,Sakleshpur,27740,17,Sakleshpur (TMC) - Ward No.17
252008,Sakleshpur,27741,18,Sakleshpur (TMC) - Ward No.18
252008,Sakleshpur,27742,19,Sakleshpur (TMC) - Ward No.19
252008,Sakleshpur,27725,2,Sakleshpur (TMC) - Ward No.2
252008,Sakleshpur,27743,20,Sakleshpur (TMC) - Ward No.20
252008,Sakleshpur,27744,21,Sakleshpur (TMC) - Ward No.21
252008,Sakleshpur,27745,22,Sakleshpur (TMC) - Ward No.22
252008,Sakleshpur,27746,23,Sakleshpur (TMC) - Ward No.23
252008,Sakleshpur,27726,3,Sakleshpur (TMC) - Ward No.3
252008,Sakleshpur,27727,4,Sakleshpur (TMC) - Ward No.4
252008,Sakleshpur,27728,5,Sakleshpur (TMC) - Ward No.5
252008,Sakleshpur,27729,6,Sakleshpur (TMC) - Ward No.6
252008,Sakleshpur,27730,7,Sakleshpur (TMC) - Ward No.7
252008,Sakleshpur,27731,8,Sakleshpur (TMC) - Ward No.8
252008,Sakleshpur,27732,9,Sakleshpur (TMC) - Ward No.9
251954,Saligram,31743,1,Saligram (TMC) - Ward No.1
251954,Saligram,31744,2,Saligram (TMC) - Ward No.2
251954,Saligram,31745,3,Saligram (TMC) - Ward No.3
251954,Saligram,31746,4,Saligram (TMC) - Ward No.4
251929,Sandur,61323,1,Sandur (TP) - Ward No.1
251929,Sandur,61332,10,Sandur (TP) - Ward No.10
251929,Sandur,61333,11,Sandur (TP) - Ward No.11
251929,Sandur,61334,12,Sandur (TP) - Ward No.12
251929,Sandur,61335,13,Sandur (TP) - Ward No.13
251929,Sandur,61336,14,Sandur (TP) - Ward No.14
251929,Sandur,61337,15,Sandur (TP) - Ward No.15
251929,Sandur,61338,16,Sandur (TP) - Ward No.16
251929,Sandur,61339,17,Sandur (TP) - Ward No.17
251929,Sandur,61340,18,Sandur (TP) - Ward No.18
251929,Sandur,61433,19,Sandur (TP) - Ward No.19
251929,Sandur,61324,2,Sandur (TP) - Ward No.2
251929,Sandur,61434,20,Sandur (TP) - Ward No.20
